العمود			[āl‘mwd] 床柱〈名〉
الأنف			[āl’anf] 鼻；头；坏掉〈名〉
تجار			[tjār] 商人；爱好者；热中于…的人〈名〉
الخريف			[ālkhryf] 秋天；成熟期〈名〉
العنق			[āl‘nq] 器官的颈部；颈；子宫颈〈名〉
هارت			[hārt] 雄赤鹿；雄鹿〈名〉
حلّق			[ḥllq] 的过去分词〈名〉
سدّ			[sdd] 堵塞的；被封锁的〈名〉
خيالي			[khyāly] 虚构的；虚伪的；想象上的〈名〉
السّفير			[ālssfyr] 大使；使节；代理〈名〉
بيلا			[bylā] 贝拉〈名〉
الإهانة			[āl’ihānah] 公开侮辱；轻蔑；冒犯〈名〉
الدمى			[āldmā] 仿制品；橡皮奶头；笨蛋〈名〉
يحمي			[yḥmy] 保护；防护；投保〈名〉
معادن			[m‘ādn] 五金〈名〉
حَقَنَ			[ḥaqana] 的变形〈名〉
يعترف			[y‘trf] 许可进入；承认；供认〈名〉
المقهى			[ālmqhā] 咖啡馆〈名〉
يختار			[ykhtār] 挑选；选择；选定〈名〉
البسكويت			[ālbskwyt] 饼干；素坯〈名〉
السموم			[ālsmwm] 毒药；酒；极糟的食物〈名〉
مبارك			[mbārk] 祝福的；感谢的〈名〉
الرضيع			[ālrḍy‘] 婴儿；儿童；初学者〈名〉
الحظيرة			[ālḥẓyrah] 育雏暖房；沉思的人；默想的人〈名〉
اللغز			[āllghz] 谜语；难题〈名〉
البوكر			[ālbwkr] 戳的人；拨火棍；纸牌戏〈名〉
الروسي			[ālrwsy] 俄国人；俄语；俄国的〈名〉
الربع			[ālrb‘] 第四；四分之一〈名〉
تركي			[trky] 土耳其语；土耳其的；土耳其人的〈名〉
تانيا			[tānyā] 塔尼娅〈名〉
الكرات			[ālkrāt] 轻摇；失误；漏接〈名〉
السفارة			[ālsfārah] 大使馆；大使馆全体人员〈名〉
مونتي			[mwnty] 必定的事物〈名〉
يسكّن			[yskkn] 减轻；缓解；缓和〈名〉
ناعم			[nā‘m] 拉过绒的〈名〉
الرفيق			[ālrfyq] 同志；伙伴〈名〉
ديان			[dyān] 黛安娜〈名〉
الجهد			[āljhd] 努力；成就〈名〉
المروحية			[ālmrwḥyah] 直升飞机〈名〉
خافت			[khāft] 暗淡的；模糊的；使暗淡〈名〉
اللّحوم			[ālllḥwm] 汉堡包；鱼松饼；菜末饼〈名〉
سوني			[swny] 索尼〈名〉
ضفدع			[ḍfd‘] 蝗蛙属〈名〉
ستو			[stw] 斯图〈名〉
التّبنّي			[ālttbnny] 采用；领养〈名〉
الاستحمام			[ālāstḥmām] 游泳；洗海水澡〈名〉
الضّباب			[ālḍḍbāb] 模糊；模糊之物；模糊形状〈名〉
الردهة			[ālrdhah] 病房；守卫；保卫〈名〉
إبعاد			[’ib‘ād] 撤消遗赠；改赠；废止〈名〉
الساحرات			[ālsāḥrāt] 妖妇；女巫〈名〉
بقّع			[bqq‘] 使呈杂色；杂色；斑点〈名〉
نفع			[nf‘] 有用于；有益于；有助于〈名〉
الفلفل			[ālflfl] 辣椒；辣椒粉〈名〉
يلزم			[ylzm] 使负有责任或义务；对…施以恩惠〈名〉
الصّالة			[ālṣṣālah] 门厅；走廊；会堂〈名〉
فرجينيا			[frjynyā] 弗吉尼亚〈名〉
الفحوصات			[ālfḥwṣāt] 检查；核对；体格检查〈名〉
رف			[rf] 承租人；佃户；出租人〈名〉
ستيفاني			[styfāny] 斯蒂芬妮〈名〉
الشفقة			[ālshfqah] 同情；怜悯〈名〉
مرهق			[mrhq] 长满灌木的；疲倦的〈名〉
النظّارات			[ālnẓẓārāt] 眼镜〈名〉
يوجين			[ywjyn] 尤金〈名〉
فيليكس			[fylyks] 菲力克斯；费力克斯制导炸弹〈名〉
منتهى			[mnthā] 失效的；过期的〈名〉
إرفع			[’irf‘] 提升；提高；赞扬〈名〉
الصليب			[ālṣlyb] 十字架形；关键；难题〈名〉
المتأنّق			[ālmt’annq] 精致的；细腻的；敏锐的〈名〉
يدمّر			[ydmmr] 彻底破坏；摧毁；毁灭〈名〉
اِخْتِلاف			[āikhtilāf] 变化〈名〉
الطّرد			[ālṭṭrd] 用斧砍断；裁减〈名〉
كارلتون			[kārltwn] 卡尔顿〈名〉
هونج			[hwnj] 行；商行〈名〉
ناضج			[nāḍj] 成熟的；醇的；熟练的〈名〉
محبط			[mḥbṭ] 使士气低落；使意志消沉〈名〉
المديرة			[ālmdyrah] 女管理人；女遗产管理人〈名〉
تشين			[tshyn] 陈〈名〉
مندهش			[mndhsh] 使惊愕；受惊骇的；被震惊的〈名〉
الحجرة			[ālḥjrah] 壁橱；小室；秘密的〈名〉
هجرة			[hjrah] 移民；移往；移动〈名〉
يقطع			[yqṭ‘] 捷径；横切；横切的〈名〉
يتضمّن			[ytḍmmn] 由…组成；包括；存在于〈名〉
مقبض			[mqbḍ] 木节；木瘤；隆起〈名〉
الإعتبار			[āl’i‘tbār] 就而论；考虑到〈名〉
الصداع			[ālṣdā‘] 头痛；令人头痛的事〈名〉
المشاهير			[ālmshāhyr] 名誉；名人〈名〉
الجبهة			[āljbhah] 前面；开头；前线〈名〉
الأسابيع			[āl’asāby‘] 威克斯〈名〉
غالي			[ghāly] 昂贵的；奢华的；费用大的〈名〉
الصّعوبة			[ālṣṣ‘wbah] 难解；深奥〈名〉
يوري			[ywry] 尤里；坂崎由莉〈名〉
الجمجمة			[āljmjmah] 头盖；脑壳；颅〈名〉
قفزة			[qfzah] 向上弹；跃起〈名〉
الماس			[ālmās] 钻石；菱形〈名〉
سبينسر			[sbynsr] 针织短外衣；斜桁纵帆〈名〉
شيرلي			[shyrly] 雪莉〈名〉
يتحمّل			[ytḥmml] 买得起；担负得起；提供〈名〉
عشوائي			[‘shwā’iy] 不加区别的〈名〉
فقري			[fqry] 椎骨的；脊椎的；由椎骨构成的〈名〉
البطن			[ālbṭn] 腹部；腹〈名〉
كيرك			[kyrk] 教会；苏格兰教会〈名〉
الشاحنات			[ālshāḥnāt] 充电器；战马〈名〉
روبين			[rwbyn] 鲁本〈名〉
العرق			[āl‘rq] 矿脉；水路；排水沟〈名〉
السلسلة			[ālslslah] 串联；连结；一系列相互联系的事物〈名〉
الكواكب			[ālkwākb] 行星；地球〈名〉
ينهار			[ynhār] 酥皮水果甜点；弄碎；碎成细屑〈名〉
فورمان			[fwrmān] 领班；工头；陪审长〈名〉
الأوّليةّ			[āl’awwlyah] 的变形〈名〉
المُتّصل			[ālmuttṣl] 打电话的人〈名〉
نحوي			[nḥwy] 句法的〈名〉
يكبّر			[ykbbr] 扩大某人的权力；提高某人的地位；夸大〈名〉
أنظف			[’anẓf] 清洁的〈名〉
فيرا			[fyrā] 通用实验性反应堆装置〈名〉
طوّر			[ṭwwr] 发展；使发达；进步〈名〉
لويز			[lwyz] 路易丝〈名〉
فاخر			[fākhr] 上等的；优等的；漂亮的〈名〉
المساعد			[ālmsā‘d] 侍僧；助手〈名〉
التحمّل			[āltḥmml] 忍耐；忍耐力；耐性〈名〉
يوسف			[ywsf] 约瑟夫；约瑟〈名〉
الصّحية			[ālṣṣḥyah] 的变形〈名〉
رسميا			[rsmyā] 正式地；形式上〈名〉
لاحظ			[lāḥẓ] 觉察到；遵守；注意到〈名〉
إيزابيل			[’iyzābyl] 伊莎贝尔〈名〉
السلك			[ālslk] 电缆；海底电报；缆〈名〉
الفأر			[ālf’ar] 老鼠；胆小羞怯的人；鼠标〈名〉
الدورة			[āldwrah] 周期；循环；自行车〈名〉
العصير			[āl‘ṣyr] 兴奋剂；补品；热忱的〈名〉
النهوض			[ālnhwḍ] 再起；复活；再现〈名〉
والي			[wāly] 好的；第一流的；大的〈名〉
الندم			[ālndm] 完全悔悟；悔改；悔罪〈名〉
فيتنام			[fytnām] 越南〈名〉
مطيع			[mṭy‘] 尽职的；忠实的；顺从的〈名〉
الأعصاب			[āl’a‘ṣāb] 心弦〈名〉
تفوّق			[tfwwq] 发球得分〈名〉
بسعادة			[bs‘ādah] 愉快地；被逗乐地〈名〉
اليأس			[āly’as] 失去勇气；失望〈名〉
قضيبي			[qḍyby] 阴茎的；生殖器的；阳物崇拜的〈名〉
العصبية			[āl‘ṣbyah] 的变形〈名〉
الويسكي			[ālwysky] 威士忌酒；轻便马车〈名〉
التّجوّل			[ālttjwwl] 走动〈名〉
كبّر			[kbbr] 增加；夸大；强化〈名〉
التعب			[ālt‘b] 使人劳累的〈名〉
مذاق			[mdhāq] 意味；带有…的性质；给…加调味品〈名〉
كينزي			[kynzy] 金赛〈名〉
النظرية			[ālnẓryah] 理论；学说；原理〈名〉
مجاور			[mjāwr] 毗连的；邻近的；连接的〈名〉
التّهمة			[āltthmah] 谴责；控告；罪名〈名〉
يختلف			[ykhtlf] 不同意；有害健康；不适合〈名〉
يير			[yyr] 注视的人〈名〉
بيير			[byyr] 皮埃尔〈名〉
إرجع			[’irj‘] 复发；回到；重现〈名〉
ستايسي			[stāysy] 史黛西；斯特西〈名〉
مسحوق			[msḥwq] 粉状的；成粉末的〈名〉
أندرسون			[’andrswn] 安德森市；安德森〈名〉
التّشريح			[ālttshryḥ] 剖析；解剖学；骨骼〈名〉
متسلسل			[mtslsl] 赋格曲的〈名〉
ميرفي			[myrfy] 马铃薯〈名〉
العواقب			[āl‘wāqb] 随后；后来；随后发生的事情〈名〉
كولومبيا			[kwlwmbyā] 哥伦比亚〈名〉
المبيعات			[ālmby‘āt] 销售的；销售〈名〉
الفاكهة			[ālfākhah] 水果；果类；结果〈名〉
فرس			[frs] 母马；母驴；月球表面阴暗部〈名〉
فرّ			[frr] 逃匿；潜逃；避债〈名〉
الخدم			[ālkhdm] 服务人员；侍者；随从〈名〉
الفواتير			[ālfwātyr] 账单；议案〈名〉
فصاعدا			[fṣā‘dā] 往前；以后；向外〈名〉
دايل			[dāyl] 小谷；溪谷〈名〉
المباني			[ālmbāny] 建筑物〈名〉
الإقلاع			[āl’iqlā‘] 起飞；启动〈名〉
مزيج			[mzyj] 杂集；杂录；混杂〈名〉
المهرّج			[ālmhrrj] 小丑〈名〉
العاطفة			[āl‘āṭfah] 情绪；激动；强烈的情感〈名〉
تريسي			[trysy] 特蕾西〈名〉
المعطف			[ālm‘ṭf] 工作服〈名〉
إعتقد			[’i‘tqd] 想；以为〈名〉
مَهْبِل			[mahbil] 鞘；阴道〈名〉
الاقتراب			[ālāqtrāb] 进场；侵入；接近〈名〉
إيجابي			[’iyjāby] 确定的；承诺的〈名〉
اللّصّ			[ālllṣṣ] 窃贼；夜盗；盗窃者〈名〉
رينيه			[rynyh] 雷内；刘若英〈名〉
الفتي			[ālfty] 年轻而无经验的；羽毛未丰的；无羽毛的〈名〉
الأزهار			[āl’azhār] 花；开花〈名〉
بيرسي			[byrsy] 珀西〈名〉
مستقرّ			[mstqrr] 居住；定居；驻扎〈名〉
يسيطر			[ysyṭr] 控制；在…中占首要地位；在…中具有最重要的特色〈名〉
زن			[zn] 称重量；衡量；把压弯〈名〉
قدّس			[qdds] 入庙祀奉；铭记〈名〉
القدس			[ālqds] 耶路撒冷〈名〉
البصر			[ālbṣr] 景观；视力；眼界〈名〉
تنكّر			[tnkkr] 化装舞会；伪装；参加化装舞会〈名〉
ينزل			[ynzl] 登陆〈名〉
بشع			[bsh‘] 火烧似的；苍白的；华丽的〈名〉
المشرحة			[ālmshrḥah] 陈尸所；停尸室〈名〉
السياسي			[ālsyāsy] 政客；政治家；从事党派政治的人〈名〉
مروّع			[mrww‘] 恐怖的；令人毛骨悚然的〈名〉
العروض			[āl‘rwḍ] 商业智能开发工具集；本迪克斯综合数据系统〈名〉
التنس			[āltns] 网球〈名〉
المافيا			[ālmāfyā] 黑手党；秘密政党〈名〉
ألفريد			[’alfryd] 阿尔佛雷德〈名〉
الدمار			[āldmār] 破坏性〈名〉
التّعذيب			[āltt‘dhyb] 奴役；束缚；监禁〈名〉
المزاح			[ālmzāḥ] 玩笑；逗乐；开玩笑〈名〉
يتعلّم			[yt‘llm] 教育；训练；培养〈名〉
الذّكرى			[āldhdhkrā] 晚霞；夕照；滞光〈名〉
جرانت			[jrānt] 授予；授予物；允许〈名〉
ألطف			[’alṭf] 最美好的；最令人愉快的〈名〉
وسيط			[wsyṭ] 调停者；传递者；基督〈名〉
مشوّش			[mshwwsh] 模糊的；不清楚的；污脏的〈名〉
التّصميم			[ālttṣmym] 制图术〈名〉
الهندي			[ālhndy] 印度人；印第安人；印第安语〈名〉
اجتماعات			[ājtmā‘āt] 会议；集会；会见〈名〉
أجرب			[’ajrb] 疥癣的；污秽的〈名〉
الفخر			[ālfkhr] 的变形〈名〉
الشمسيّة			[ālshmsyyah] 遮阳伞；天棚；帽遮〈名〉
إكتشف			[’iktshf] 发现；找到；暴露〈名〉
واقف			[wāqf] 已泊车的〈名〉
دام			[dām] 用旧的；穿旧的；的过去分词〈名〉
الفاتورة			[ālfātwrah] 帐单；清单；钞票〈名〉
التوت			[āltwt] 欧洲越桔；越橘〈名〉
الأسلاك			[āl’aslāk] 电缆；连线；锚索〈名〉
قاد			[qād] 有紧迫感的；的过去分词〈名〉
البديل			[ālbdyl] 两者择一；供替代的选择；两者择一的〈名〉
الإتحاد			[āl’itḥād] 同盟；联盟；组织联盟〈名〉
الساق			[ālsāq] 腿；假腿；路程〈名〉
الكمّيّة			[ālkmmyyah] 总数；总额；总计〈名〉
ينتقل			[yntql] 重新安置；迁移；迁移新址〈名〉
استسلم			[āstslm] 屈服；投降〈名〉
الرّياضيّ			[ālrryāḍyy] 运动员；运动选手〈名〉
المفاجأة			[ālmfāj’ah] 突然；唐突〈名〉
فاق			[fāq] 乞丐；穷人；家伙〈名〉
فريدريك			[frydryk] 弗里德里希〈名〉
جزئي			[jz’iy] 部分的；碎片的；微少的〈名〉
السيرك			[ālsyrk] 马戏团；马戏；竞技场〈名〉
فطر			[fṭr] 吃早餐；供给…早餐〈名〉
البنوك			[ālbnwk] 银行；斜床；岸〈名〉
لورنس			[lwrns] 劳伦斯；闪烁景〈名〉
العصبيّ			[āl‘ṣbyy] 烈性子的人；喷火的东西〈名〉
الرّداء			[ālrrdā’] 圣职人员的白长袍〈名〉
نقّد			[nqqd] 定为货币；铸造成货币〈名〉
انضمّ			[ānḍmm] 使同化；吸收；使相拟〈名〉
جهّز			[jhhz] 装备；供以军用品；供以服装〈名〉
قياسيّ			[qyāsyy] 相似的；类推的；比拟的〈名〉
ينفجر			[ynfjr] 爆炸；突然；推翻〈名〉
العناصر			[āl‘nāṣr] 原理；基础〈名〉
بريدي			[brydy] 邮政的；邮局的〈名〉
الحجارة			[ālḥjārah] 石头；宝石；果核〈名〉
موّن			[mwwn] 提供饮食及服务；投合；迎合〈名〉
يرفع			[yrf‘] 赞扬；歌颂；提升〈名〉
الإرسال			[āl’irsāl] 学徒；生手；使…当学徒〈名〉
محطّم			[mḥṭṭm] 被毁；毁坏；遭破坏的〈名〉
مقنع			[mqn‘] 使人首肯的；使人信服的；中肯切题的〈名〉
تشي			[tshy] 希腊语的第个字母；卡；χ〈名〉
الشّائعات			[ālshā’i‘āt] 饮水容器；清水桶；谣言〈名〉
الثّقب			[ālthqb] 烦人的；无聊的；无趣的〈名〉
عاري			[‘āry] 赤裸的；缺少的；无遮蔽的〈名〉
الإحتفال			[āl’iḥtfāl] 庆祝；庆典〈名〉
باكستر			[bākstr] 巴克斯特〈名〉
الأنواع			[āl’anwā‘] 类型；体裁；风格〈名〉
الزنوج			[ālznwj] 灯花〈名〉
الإعلانات			[āl’i‘lānāt] 公告；注意事项〈名〉
الإمبراطورية			[āl’imbrāṭwryah] 帝国；帝权〈名〉
خدش			[khdsh] 带切口的〈名〉
طُموح			[ṭumwḥ] 有抱负的；有志气的〈名〉
الاستعداد			[ālāst‘dād] 适合性；倾向；才能〈名〉
سخافة			[skhāfah] 荒谬；悖理；荒谬的言行〈名〉
تعلّق			[t‘llq] 的过去式和过去分词〈名〉
النّموذج			[ālnnmwdhj] 可作模范；可资鉴戒〈名〉
ثري			[thry] 富有的；丰裕的；充分的〈名〉
إختلاف			[’ikhtlāf] 相异；不同；差异性〈名〉
العاطفية			[āl‘āṭfyah] 富于感情；多情；动情〈名〉
الشواذّ			[ālshwādhdh] 不规则；反常事物；畸形〈名〉
القوارب			[ālqwārb] 船艇；船〈名〉
الملهى			[ālmlhā] 卡巴莱；卡巴莱歌舞表演〈名〉
متواضع			[mtwāḍ‘] 谦卑的；谦虚的；谦恭的〈名〉
الكاتب			[ālkātb] 笔记者；抄写员；书记〈名〉
إنجيل			[’injyl] 恩格尔；英杰尔〈名〉
التشغيل			[āltshghyl] 操作的；工作的；营业上的〈名〉
النادل			[ālnādl] 酒保；酒吧侍者〈名〉
الهوكي			[ālhwky] 冰球；曲棍球〈名〉
هيلاري			[hylāry] 希拉里〈名〉
الكره			[ālkrh] 痛恨；憎恶〈名〉
ينطبق			[ynṭbq] 应用；使致力于；使从事于〈名〉
السمّاعة			[ālsmmā‘ah] 耳机；听筒〈名〉
الدّرع			[ālddr‘] 盔甲；潜水服；装甲〈名〉
مسافر			[msāfr] 通勤；减；代偿〈名〉
سوداني			[swdāny] 苏丹语；苏丹的〈名〉
الشموع			[ālshmw‘] 蜡烛；烛台〈名〉
الممثّل			[ālmmthl] 男演员；行动者；作用物〈名〉
يغني			[yghny] 使富有；使富裕；充实〈名〉
المجلّة			[ālmjllah] 日记；杂志；日报〈名〉
تزوّج			[tzwwj] 与结婚；娶；嫁〈名〉
فْيَنّا			[fyannā] 维也纳〈名〉
شميت			[shmyt] 施密特〈名〉
بالصدفة			[bālṣdfah] 偶然地；意外地〈名〉
الحرائق			[ālḥrā’iq] 大火〈名〉
المقبرة			[ālmqbrah] 墓地；公墓〈名〉
إجتماعي			[’ijtmā‘y] 社交的；群居的〈名〉
الإيقاع			[āl’iyqā‘] 韵律；抑扬；调子〈名〉
الدوار			[āldwār] 使人眩晕的；头昏眼花的；引起头晕的〈名〉
متاجر			[mtājr] 交易；贸易〈名〉
الكراهية			[ālkrāhyah] 仇恨；憎恶；敌意〈名〉
الكمال			[ālkmāl] 完全；完整性〈名〉
العدم			[āl‘dm] 无；微不足道；无价值〈名〉
يفسد			[yfsd] 败坏；腐化；引起错误〈名〉
الوظائف			[ālwẓā’if] 功能；函数〈名〉
أبق			[’abq] 维持；维修；保持〈名〉
القصوى			[ālqṣwā] 的变形〈名〉
وحشيّ			[wḥshyy] 残忍的；野蛮的；不讲理的〈名〉
الأجوبة			[āl’ajwbah] 回复；回答；答复〈名〉
الدّوران			[ālddwrān] 转动的〈名〉
الهيروين			[ālhyrwyn] 海洛因；吗啡；二醋吗啡〈名〉
المنضدة			[ālmnḍdah] 桌子；餐桌；工作台〈名〉
طردي			[ṭrdy] 挤出的；突出的；喷出的〈名〉
قصّ			[qṣṣ] 的过去式和过去分词〈名〉
عاشر			[‘āshr] 过从甚密；共饮；交谈〈名〉
أنفي			[’anfy] 鼻的；鼻声的；尖锐的〈名〉
الأقراص			[āl’aqrāṣ] 小而圆的物块；大丸药〈名〉
الشّقراء			[ālshqrā’] 亚麻色的；淡色的；白肤金发碧眼的〈名〉
محبّ			[mḥbb] 空想的；虚构的；受喜爱的〈名〉
رحيم			[rḥym] 慈悲的；富于同情心的；照顾性的〈名〉
لوجان			[lwjān] 洛根〈名〉
مستنقع			[mstnq‘] 薴藁增二〈名〉
القبول			[ālqbwl] 适合；一致〈名〉
التّغطية			[ālttghṭyah] 撒在面上；遍布；散布在〈名〉
الورقيّة			[ālwrqyyah] 的变形〈名〉
الحرّ			[ālḥrr] 可滑行的车辆；挥金如土者〈名〉
القلم			[ālqlm] 钢笔；笔；笔调〈名〉
اخلع			[ākhl‘] 夺去王位；废黜〈名〉
بالعكس			[bāl‘ks] 反之；相反地；反对地〈名〉
الشّاذّ			[ālshādhdh] 扭弄物体的人；六便士银币；饮酒作乐〈名〉
أخلاقي			[’akhlāqy] 伦理的；民族的；民族特有的〈名〉
الأرز			[āl’arz] 雪松；香椿；香柏〈名〉
بنجاح			[bnjāḥ] 成功；结果良好；有成就〈名〉
الحوار			[ālḥwār] 对话；用对话表达〈名〉
المشترك			[ālmshtrk] 新会员；新成员；进入者〈名〉
فيس			[fys] 供认；坦白〈名〉
التطوّر			[āltṭwwr] 展开的；进化的〈名〉
متنزّه			[mtnzzh] 兜风〈名〉
إشعاع			[’ish‘ā‘] 辐射；辐射率；光辉〈名〉
الموهبة			[ālmwhbah] 资质；才能；自然倾向〈名〉
الحوادث			[ālḥwādth] 意外事故；事故〈名〉
الإمرأة			[āl’imr’ah] 女人；妇女；女仆〈名〉
الآلات			[āl’ālāt] 乐器；工具；仪器〈名〉
التحسّن			[āltḥssn] 恢复；复原；痊愈〈名〉
يجمع			[yjm‘] 收集；编辑；编制〈名〉
ضئيل			[ḍ’iyl] 小的；小型的；指小的〈名〉
الثياب			[ālthyāb] 正规的；方式上的；礼仪上的〈名〉
سرا			[srā] 秘密地；作为心腹话地〈名〉
رمادي			[rmādy] 灰度级；灰度等级〈名〉
الأعشاب			[āl’a‘shāb] 稻科植物类；禾本种；草地〈名〉
المضرب			[ālmḍrb] 打的人；拍打树丛惊起猎物的人；搅拌器〈名〉
هاجم			[hājm] 攻击；质问；袭击〈名〉
الزّقاق			[ālzzqāq] 小路；巷〈名〉
المذكّرة			[ālmdhkkrah] 备忘录；外交备忘录；交易备忘录〈名〉
مريب			[mryb] 可疑的〈名〉
الطيبة			[ālṭybah] 美味；怡人；芬芳〈名〉
الإجتماعية			[āl’ijtmā‘yah] 集群性；簇聚性〈名〉
الجنين			[āljnyn] 胚胎；晶胚〈名〉
العذراء			[āl‘dhrā’] 室女座；出生于室女宫时段的人〈名〉
الملاكمة			[ālmlākmah] 拳击；围模〈名〉
السجل			[ālsjl] 年代记；记录；编年史〈名〉
الذّاتيّ			[āldhdhātyy] 主观主义者；主观主义的〈名〉
أوهايو			[’awhāyw] 俄亥俄〈名〉
رودني			[rwdny] 罗德尼〈名〉
التسكّع			[āltskk‘] 闲逛的；懒散的〈名〉
الإنتحار			[āl’intḥār] 自杀；自取灭亡；自杀者〈名〉
إنطلق			[’inṭlq] 全速前进；猛冲〈名〉
مؤمّن			[m’ummn] 被保险人〈名〉
الكلبة			[ālklbah] 母狗；母狼；母狐〈名〉
الموز			[ālmwz] 香蕉〈名〉
رسول			[rswl] 报信者；使者；送信者〈名〉
التقاعد			[āltqā‘d] 行将隐退的；行将退休的；就寝的〈名〉
المزاد			[ālmzād] 拍卖〈名〉
قيّم			[qyym] 评价；估价；鉴定〈名〉
الشهرة			[ālshhrah] 大成功；喝采〈名〉
الكيمياء			[ālkymyā’] 化学；化学过程〈名〉
العلبة			[āl‘lbah] 罐；筒；霰弹〈名〉
الصّوتيّة			[ālṣṣwtyyah] 声乐；声音〈名〉
وضّح			[wḍḍḥ] 澄清；阐明；使明晰〈名〉
التذكر			[āltdhkr] 纪念；纪念品；记忆〈名〉
الرّنين			[ālrrnyn] 锣；大钟等的当当声〈名〉
الريف			[ālryf] 乡下地方；乡下居民〈名〉
البرامج			[ālbrāmj] 广播；播音；广播节目〈名〉
معدني			[m‘dny] 平版印刷的；石版的；平版的〈名〉
تذوّق			[tdhwwq] 使腭音化〈名〉
العقارات			[āl‘qārāt] 不动产；房地产；财产〈名〉
خليط			[khlyṭ] 混合物〈名〉
مالكولم			[mālkwlm] 马尔科姆〈名〉
المهام			[ālmhām] 任务；工作；苦差事〈名〉
الصّفراء			[ālṣṣfrā’] 胆汁；坏脾气；暴躁〈名〉
الدّببة			[ālddbbah] 空头；熊〈名〉
القمار			[ālqmār] 一种纸牌赌博〈名〉
الملوك			[ālmlwk] 《列王纪》〈名〉
الدّهون			[ālddhwn] 鲸脂；鲸油；啜泣〈名〉
عانى			[‘ānā] 受痛苦；受损害；变糟〈名〉
عرب			[‘rb] 阿拉伯的；阿拉伯人的〈名〉
المتوقّع			[ālmtwqq‘] 期望者；抢先者；催促器〈名〉
ينتشر			[yntshr] 使展开；施展；部署〈名〉
الزّبدة			[ālzzbdah] 奶油；黄油；涂黄油于〈名〉
الحمّى			[ālḥmmā] 疟疾；打冷颤；疟〈名〉
يوميا			[ywmyā] 每日的；日常的；每日地〈名〉
هود			[hwd] 头巾；兜帽；覆盖〈名〉
القلادة			[ālqlādah] 项链〈名〉
هيوستن			[hywstn] 休斯顿〈名〉
مدني			[mdny] 市民的；公民的；有礼貌的〈名〉
الأبعاد			[āl’ab‘ād] 面积；大小；容积〈名〉
المحترم			[ālmḥtrm] 先生；绅士〈名〉
الإعتماد			[āl’i‘tmād] 依赖；依存；信赖〈名〉
الحركات			[ālḥrkāt] 移动；搬家；感动〈名〉
الأخوّة			[āl’akhwwah] 弟兄之爱；兄弟的情谊；友爱〈名〉
مراسل			[mrāsl] 相符合；相一致；相当〈名〉
شارون			[shārwn] 在河上渡亡往冥府去的神；摆渡的〈名〉
النّمو			[ālnnmw] 成长的；增大的〈名〉
النّبض			[ālnnbḍ] 心跳；中心〈名〉
السيناريو			[ālsynāryw] 剧本提纲；情节；剧本〈名〉
دمويّ			[dmwyy] 残忍的；笨手笨脚的〈名〉
الثرثرة			[ālthrthrah] 噼啪声；噼啪响〈名〉
الأنابيب			[āl’anābyb] 吹笛；笛声；管道〈名〉
مَقْصُورَة			[maqṣuwrah] 蓬摊；包厢；池座〈名〉
ستيفي			[styfy] 史蒂夫〈名〉
المعارك			[ālm‘ārk] 战争；竞争〈名〉
لَبَسَ			[labasa] & 穿长袍〈名〉
بغيض			[bghyḍ] 讨厌的；令人憎恶的〈名〉
التّلال			[ālttlāl] 孤峰〈名〉
واقعي			[wāq‘y] 事实的；实际的；与事实有关的〈名〉
كينيث			[kynyth] 肯尼思；英俊的领导者〈名〉
يلاحظ			[ylāḥẓ] 观察；研究；遵守〈名〉
الرسوم			[ālrswm] 图纸；图示；提用〈名〉
مرجّح			[mrjjḥ] 失去平衡而歪倒〈名〉
موثوق			[mwthwq] 可称誉的；声誉好的；可信的〈名〉
الإبن			[āl’ibn] 初级；小〈名〉
كينت			[kynt] 肯特郡〈名〉
يتزوّج			[ytzwwj] 结婚；娶；嫁〈名〉
البُعد			[ālbu‘d] 的变形〈名〉
مراهق			[mrāhq] 青少年；十几岁的少年〈名〉
المجلات			[ālmjlāt] 日记账；日记；学术期刊〈名〉
بارون			[bārwn] 巴伦周刊；巴伦〈名〉
جانيس			[jānys] 贾尼斯〈名〉
العقول			[āl‘qwl] 思想；主意〈名〉
شيبرد			[shybrd] 谢泼德；雪柏街〈名〉
الخداع			[ālkhdā‘] 欺骗；欺瞒；轻松地消磨〈名〉
التّوازن			[ālttwāzn] 平衡；差额；相等〈名〉
بيرني			[byrny] 伯尼；可卡因〈名〉
التّجميل			[ālttjmyl] 美化；装饰；变美〈名〉
الطلقات			[ālṭlqāt] 炮弹；射击；射手〈名〉
يتحسّن			[ytḥssn] 赔偿〈名〉
التّافه			[ālttāfh] 老兄；家伙；困扰〈名〉
ساندرا			[sāndrā] 桑德拉〈名〉
الطّفولة			[ālṭṭfwlah] 婴儿时代；幼稚〈名〉
إنزل			[’inzl] 上岸；登陆〈名〉
التمرين			[āltmryn] 行使；执行；运动〈名〉
موس			[mws] 摩斯〈名〉
يحقّق			[yḥqqq] 实现；实施〈名〉
الغرابة			[ālghrābah] 反常；畸形；变态〈名〉
يوضّح			[ywḍḍḥ] 变明朗；明白；离去〈名〉
الأثاث			[āl’athāth] 动产；奴隶〈名〉
ميلاني			[mylāny] 梅勒妮〈名〉
القرود			[ālqrwd] 猿；模仿〈名〉
يتحقّق			[ytḥqqq] 弄清；确定；查明〈名〉
الهجرة			[ālhjrah] 移民；移居外国；血细胞渗出〈名〉
التّبرّعات			[ālttbrr‘āt] 善行；施惠助人；捐赠〈名〉
