가는 비	ganeun bi	ganeun bi	小雨 (进阶词汇)
검은 얼음	geomeun eoreum	geomeun eoreum	黑冰 (进阶词汇)
자외선 차단제	jaoeseonseon chadangjae	jaoeseonseon chadangjae	防晒霜 (进阶词汇)
자외선 지수	jaoeseonseon jisu	jaoeseonseon jisu	紫外线指数 (进阶词汇)
날씨 앱	nalssi aep	nalssi aep	天气应用 (进阶词汇)
날씨 경보	nalssi gyeongbo	nalssi gyeongbo	天气警报 (进阶词汇)
홍수 경보	hongsu gyeongbo	hongsu gyeongbo	洪水警告 (进阶词汇)
계절 변화	gyejeol byeonhwa	gyejeol byeonhwa	季节变化 (进阶词汇)
여름 더위	yeoreum deowi	yeoreum deowi	夏暑 (进阶词汇)
가을 시원함	gaeul siwonham	gaeul siwonham	秋凉 (进阶词汇)
겨울 추위	gyeoul chuwei	gyeoul chuwei	寒冬 (进阶词汇)
벚꽃 개화 예보	beotkkot gaehwa yebo	beotkkot gaehwa yebo	樱花预报 (进阶词汇)
황사 경보	hwangsa gyeongbo	hwangsa gyeongbo	黄尘警告 (进阶词汇)
실내 공기질	silnae gonggijil	silnae gonggijil	室内空气质量 (进阶词汇)
우산 에티켓	usan etikket	usan etikket	雨伞礼仪 (进阶词汇)
우산 함께 쓰기	usan hamkke sseogi	usan hamkke sseogi	共用雨伞 (进阶词汇)
비오는 날씨 기분	bioneun nalssi gibun	bioneun nalssi gibun	雨天心情 (进阶词汇)
포근한 날씨	pogeunhan nalssi	pogeunhan nalssi	舒适的天气 (进阶词汇)
완벽한 날씨	wanbyeokhan nalssi	wanbyeokhan nalssi	完美的天气 (进阶词汇)
이상적인 온도	isangjeogin ondo	isangjeogin ondo	理想的温度 (进阶词汇)
날씨 잡담	nalssi japddam	nalssi japddam	天气闲聊 (进阶词汇)
미세먼지 경보	Miseemeonji Gyeongbo	Miseemeonji Gyeongbo	细悬浮微粒警报 (进阶词汇)
맑은 날	Malgeun Nal	Malgeun Nal	晴天 (进阶词汇)
흐린 하늘	Heurin Haneul	Heurin Haneul	阴天 (进阶词汇)
제설 작업	Jeseol Jageopp	Jeseol Jageopp	除雪 (进阶词汇)
소나기 뒤 무지개	Sonagi Dwi Mujigae	Sonagi Dwi Mujigae	雨后彩虹 (进阶词汇)
원피스 수영복	wonpis suyeong-bok	wonpis suyeong-bok	连身泳衣 (进阶词汇)
정장 렌탈	jeongjang rentol	jeongjang rentol	西装租赁 (进阶词汇)
패션 트렌드	paesyeon teureendeu	paesyeon teureendeu	时尚潮流 (进阶词汇)
거리 패션	geori paesyeon	geori paesyeon	街头时尚 (进阶词汇)
비즈니스 캐주얼	bijeunis-kaejuol	bijeunis-kaejuol	商务休闲 (进阶词汇)
복장 규칙	bokjang gyuchik	bokjang gyuchik	着装要求 (进阶词汇)
사이즈 차트	saijeu chateu	saijeu chateu	尺码表 (进阶词汇)
키스 장면	kiseu jangmyeon	kiseu jangmyeon	吻戏 (进阶词汇)
뒤에서 안기	dwie-eseo angi	dwie-eseo angi	背后拥抱 (进阶词汇)
손목 잡기	sonmok japi	sonmok japi	抓手腕 (进阶词汇)
우산 장면	usan jangmyeon	usan jangmyeon	雨伞场景 (进阶词汇)
빗 장면	bit jangmyeon	bit jangmyeon	雨中场景 (进阶词汇)
병원 장면	byeongwon jangmyeon	byeongwon jangmyeon	医院场景 (进阶词汇)
기억 상실	gieok sangsil	gieok sangsil	失忆 (进阶词汇)
비밀 정체성	bimil jeongcheseonseong	bimil jeongcheseonseong	秘密身份 (进阶词汇)
신데렐라 이야기	sinderella iyagi	sinderella iyagi	灰姑娘故事 (进阶词汇)
삼각 관계	samgak gwangye	samgak gwangye	三角恋 (进阶词汇)
남자 주인공	namja juinggong	namja juinggong	男主角 (进阶词汇)
여자 주인공	yeoja juinggong	yeoja juinggong	女主角 (进阶词汇)
슬픈 결말	seulpeun gyeolmal	seulpeun gyeolmal	悲剧结局 (进阶词汇)
행복한 결말	haengbokhan gyeolmal	haengbokhan gyeolmal	圆满结局 (进阶词汇)
다시 보기	dasi bogi	dasi bogi	重看 (进阶词汇)
최애 드라마	choeae derama	choeae derama	最喜欢的剧 (进阶词汇)
드라마 추천	derama chucheon	derama chucheon	推荐韩剧 (进阶词汇)
팬 편집	paen pyeonjip	paen pyeonjip	粉丝剪辑 (进阶词汇)
드라마 리뷰	derama ribyu	derama ribyu	戏剧评论 (进阶词汇)
드라마 시청률	derama sicheongnyul	derama sicheongnyul	收视率 (进阶词汇)
라이브 스트리밍	raibu seuteuring	raibu seuteuring	直播 (进阶词汇)
넷플릭스 코리아	netpeulikseul korea	netpeulikseul korea	Netflix 韩国 (进阶词汇)
웹툰 각색	webtun gaksaek	webtun gaksaek	网漫改编 (进阶词汇)
소설 각색	soseol gaksaek	soseol gaksaek	小说改编 (进阶词汇)
판타지 드라마	pantaji derama	pantaji derama	奇幻剧 (进阶词汇)
로맨틱 코미디	romaentik komidi	romaentik komidi	浪漫喜剧 (进阶词汇)
나이 차이 로맨스	nai chiai romaenseu	nai chiai romaenseu	年龄差恋爱 (进阶词汇)
짝사랑 드라마	jjaksarang derama	jjaksarang derama	单恋剧 (进阶词汇)
천천히 피어나는 로맨스	cheoncheonhi pieonaneun romaenseu	cheoncheonhi pieonaneun romaenseu	慢热恋情 (进阶词汇)
원수에서 연인으로	wonsu-eseo yeonin-euro	wonsu-eseo yeonin-euro	从敌人到恋人 (进阶词汇)
친구에서 연인으로	chingu-eseo yeonin-euro	chingu-eseo yeonin-euro	从朋友到恋人 (进阶词汇)
중매 결혼 드라마	jungmae gyeolhon derama	jungmae gyeolhon derama	契约婚姻剧 (进阶词汇)
가짜 연애	gajjka yeonae	gajjka yeonae	假交往 (进阶词汇)
보디가드 로맨스	bodigadeu romaenseu	bodigadeu romaenseu	保镖浪漫 (进阶词汇)
시간 여행 드라마	sigan yeohaeng derama	sigan yeohaeng derama	时光旅行剧 (进阶词汇)
계약 관계	gyeyak gwangye	gyeyak gwangye	合同关系 (进阶词汇)
파스텔 색	Paseutel Saek	Paseutel Saek	粉彩色 (进阶词汇)
첫 서리	Cheos Seori	Cheos Seori	第一次霜冻 (进阶词汇)
잔뜩 흐린	Janddeuk Heurin	Janddeuk Heurin	阴天 (进阶词汇)
체감 더위	Chegam Deowi	Chegam Deowi	体感炎热；体感温度 (名词)
한랭 전선	Hallaeng Jeonseon	Hallaeng Jeonseon	冷锋面 (进阶词汇)
주인공 보정	Juingong Bojeong	Juingong Bojeong	嘴遁 (进阶词汇)
열린 결말	Yeollin Gyeolmal	Yeollin Gyeolmal	Cliffhanger Ending (进阶词汇)
계약 결혼	Gyeyak Gyeolhon	Gyeyak Gyeolhon	婚姻合同 (进阶词汇)
학교 급식	hakgyo geubsik	hakgyo geubsik	学校午餐 (进阶词汇)
급식 트레이	geubsik teurai	geubsik teurai	午餐托盘 (进阶词汇)
젓가락 예절	jeotgarag yejeol	jeotgarag yejeol	筷子礼仪 (进阶词汇)
아침 조회	achim johoe	achim johoe	Morning Homeroom (进阶词汇)
학교 종	hakgyo jong	hakgyo jong	上课铃 (进阶词汇)
학교 사물함	hakgyo samulham	hakgyo samulham	学校储物柜 (进阶词汇)
수영 수업	suyeong sueop	suyeong sueop	游泳班 (进阶词汇)
요리 수업	yori sueop	yori sueop	烹饪课 (进阶词汇)
미술 용품	misul yongpum	misul yongpum	艺术用品 (进阶词汇)
학교 연극	hakgyo yeongeuk	hakgyo yeongeuk	学校玩耍 (进阶词汇)
학교 합창단	hakgyo hapchangdan	hakgyo hapchangdan	学校合唱团 (进阶词汇)
학교 밴드	hakgyo baendeu	hakgyo baendeu	学校乐队 (进阶词汇)
학교 신문	hakgyo sinmun	hakgyo sinmun	校报 (进阶词汇)
토론 동아리	toron dongari	toron dongari	辩论俱乐部 (进阶词汇)
과학 박람회	gwahak bakramhoe	gwahak bakramhoe	科学博览会 (进阶词汇)
학교 선거	hakgyo seongeeo	hakgyo seongeeo	学校选举 (进阶词汇)
학생회 회의	haksaenghoe hoeuyi	haksaenghoe hoeuyi	学生会会议 (进阶词汇)
지각 증명서	jigak jeungmyeongseo	jigak jeungmyeongseo	延迟到达单 (进阶词汇)
학부모 회의	hakbumeo hoeuyi	hakbumeo hoeuyi	家长会 (进阶词汇)
선생님 선물	seonsaengnim seonmul	seonsaengnim seonmul	教师礼物 (进阶词汇)
졸업 사진	jorop sajin	jorop sajin	毕业照 (进阶词汇)
고등학교 동창회	godeunghakgyo dongchanghoe	godeunghakgyo dongchanghoe	高中同学团聚么?。 (进阶词汇)
교환 학생	gyohwan haksaeng	gyohwan haksaeng	交换学生 (名词)
해외 유학	haewoe yuhak	haewoe yuhak	境外留学 (进阶词汇)
학교 주변	hakgyo jubyeon	hakgyo jubyeon	学校街区 (进阶词汇)
학교 등교	hakgyo deunggyo	hakgyo deunggyo	步行上学 (进阶词汇)
자전거로 등교	jajeongeoro deunggyo	jajeongeoro deunggyo	我骑自行车上学。 (进阶词汇)
방과후 간식	banggwahu gansik	banggwahu gansik	课后小吃 (进阶词汇)
학교 자판기	hakgyo japangi	hakgyo japangi	学校自动售货机 (进阶词汇)
학교 게시판	hakgyo gesipan	hakgyo gesipan	学校公告栏 (进阶词汇)
학교 공지	hakgyo gongji	hakgyo gongji	学校公告 (进阶词汇)
학교 일정 변경	hakgyo iljeong byeongyeong	hakgyo iljeong byeongyeong	学校日程安排变更 (进阶词汇)
대리 교사	daeri gyosa	daeri gyosa	代课老师 (进阶词汇)
눈 오는 날	nun oneun nal	nun oneun nal	雪天 (进阶词汇)
온라인 수업	onrain sueop	onrain sueop	网络课堂 (进阶词汇)
원격 학습	wonggyeok haksup	wonggyeok haksup	远程学习 (进阶词汇)
학교 상담	hakgyo sangdam	hakgyo sangdam	学校辅导 (进阶词汇)
진로 상담	jinro sangdam	jinro sangdam	职业咨询 (进阶词汇)
대학 지원	daehak jiwon	daehak jiwon	大学申请 (进阶词汇)
사극 의상	Sageuk Uisang	Sageuk Uisang	古装剧服装 (进阶词汇)
오픈 오피스	opun opiseu	opun opiseu	开放式办公室 (进阶词汇)
회사 이메일	hoesa imeireul	hoesa imeireul	公司电子邮件 (进阶词汇)
업무용 휴대폰	eobmuyong hyudaepol	eobmuyong hyudaepol	工作手机 (进阶词汇)
급여 관리	geupyeo gwanli	geupyeo gwanli	薪资发放 (进阶词汇)
현금 흐름	hyeongeum heureeum	hyeongeum heureeum	现金流 (进阶词汇)
엔젤 투자자	enjel tuijaja	enjel tuijaja	天使投资人 (进阶词汇)
소셜 미디어 마케팅	sosyeol midia maketing	sosyeol midia maketing	社群媒体行销 (进阶词汇)
검색 엔진 최적화	gemsaek enjin choejeokwha	gemsaek enjin choejeokwha	搜寻引擎优化 (进阶词汇)
목표 고객	mokpyo gogaek	mokpyo gogaek	目标受众 (进阶词汇)
시장 점유율	sijang jeomyuryul	sijang jeomyuryul	市场占有率 (进阶词汇)
핵심 성과 지표	haeksim seongwa jipyo	haeksim seongwa jipyo	KPI (进阶词汇)
목표와 핵심 결과	mokpyowa haeksim gyeolgwa	mokpyowa haeksim gyeolgwa	OKR (进阶词汇)
분기 보고서	bungi bogoseo	bungi bogoseo	季度报告 (进阶词汇)
연간 보고서	yeongan bogoseo	yeongan bogoseo	年度报告 (进阶词汇)
이사회 회의	isahoe hoeuui	isahoe hoeuui	董事会会议 (进阶词汇)
팀 리더	tim rideo	tim rideo	团队领导 (进阶词汇)
계층 구조	gyecheung gujo	gyecheung gujo	层级制度 (进阶词汇)
기업 문화	gieop munhwa	gieop munhwa	企业文化 (文化·生活)
팀 빌딩	tim bilding	tim bilding	团队建设 (进阶词汇)
성과 평가	seongwa pyeongga	seongwa pyeongga	绩效考核 (进阶词汇)
승진 기준	seungjin gijun	seungjin gijun	晋升标准 (进阶词汇)
회사 문화	hoesa munhwa	hoesa munhwa	公司文化 (文化·生活)
약불로 끓이다	yakbul-ro kkeulida	yakbul-ro kkeulida	煨 (进阶词汇)
저으면서 끓이다	jeoeumyeonseo kkeulida	jeoeumyeonseo kkeulida	搅拌。 (进阶词汇)
강판에 갈다	gangpan-e galda	gangpan-e galda	磨碎 (进阶词汇)
층을 이루다	cheung-eul iruda	cheung-eul iruda	涂层 (进阶词汇)
물을 빼다	mul-eul bbaeda	mul-eul bbaeda	排水管 (进阶词汇)
소금을 치다	sogeum-eul chida	sogeum-eul chida	Salt (进阶词汇)
무게를 재다	mugae-reul jaeda	mugae-reul jaeda	称重 (进阶词汇)
푸드 프로세서	pudeu peuroseseo	pudeu peuroseseo	食品加工机 (进阶词汇)
절구와 공이	jeolgu wa gongi	jeolgu wa gongi	研钵和研杵 (进阶词汇)
불의 세기	bul-ui segi	bul-ui segi	热度等级 (进阶词汇)
익은 정도	igeun jeongdo	igeun jeongdo	Doneness (进阶词汇)
덜 익은	deol igeun	deol igeun	稀有 (进阶词汇)
육즙이 많은	yugjeupi maneun	yugjeupi maneun	Juicy (进阶词汇)
라이브 공연	Raibu Gongnyeon	Raibu Gongnyeon	现场演出 (进阶词汇)
멜론 차트	Mellon Chateu	Mellon Chateu	Melon排行榜 (进阶词汇)
가온 차트	Gaon Chateu	Gaon Chateu	Gaon排行榜 (进阶词汇)
멜론 뮤직 어워드	Mellon Myusik Eowodeu	Mellon Myusik Eowodeu	Melon音乐奖 (进阶词汇)
음악 방송	Eumak Bangsong	Eumak Bangsong	音乐节目 (进阶词汇)
쇼 챔피언	Syo Chaempieon	Syo Chaempieon	《Show Champion》（韩国音乐节目） (专名)
인디 음악	Indi Eumak	Indi Eumak	独立音乐 (进阶词汇)
댄스 음악	Daenseu Eumak	Daenseu Eumak	舞曲 (进阶词汇)
전통 음악	Jeongtong Eumak	Jeongtong Eumak	韩国传统音乐 (进阶词汇)
일렉트릭 기타	Illeokterik Gita	Illeokterik Gita	电吉他 (进阶词汇)
어쿠스틱 기타	Eokuseutik Gita	Eokuseutik Gita	原声吉他 (进阶词汇)
음향 엔지니어	Eumhyang Enjinieo	Eumhyang Enjinieo	声音工程师 (进阶词汇)
화상 회의	Hwasang Hoeui	Hwasang Hoeui	电话会议 (进阶词汇)
시장 조사	Sijang Josa	Sijang Josa	市场调研 (进阶词汇)
브랜드 전략	Beuraendeu Jeonlyak	Beuraendeu Jeonlyak	品牌策略 (进阶词汇)
스포츠 부상	Seupocheu Busang	Seupocheu Busang	运动伤害 (进阶词汇)
프로 선수	Peuro Seonsu	Peuro Seonsu	职业运动员 (进阶词汇)
디지털 지갑	Dijiteol Jigap	Dijiteol Jigap	数位钱包 (进阶词汇)
개인 정보 보호	Gaein Jeongbo Boho	Gaein Jeongbo Boho	资料私隐 (进阶词汇)
뭉근히 끓이다	Mungeunhi Kkeurida	Mungeunhi Kkeurida	慢速烹调 (进阶词汇)
간 맞추기	Gan Matchugi	Gan Matchugi	调味料平衡 (进阶词汇)
음악 차트	Eumak Chateu	Eumak Chateu	音乐排行榜 (进阶词汇)
아이돌 그룹	Aidol Geurup	Aidol Geurup	偶像天团 (进阶词汇)
음악 프로듀서	Eumak Peuroduseeo	Eumak Peuroduseeo	音乐制作人 (进阶词汇)
음악 시상식	Eumak Sisangsik	Eumak Sisangsik	音乐奖 (进阶词汇)
계약 협상	gyeyak hyeopsang	gyeyak hyeopsang	5.1 合同谈判 (进阶词汇)
클라우드 컴퓨팅	keullaudeu keompyuting	keullaudeu keompyuting	云端运算 (进阶词汇)
데뷔 무대	debwi mudae	debwi mudae	首次亮相阶段 (进阶词汇)
개인 트레이너	gaein teureineeo	gaein teureineeo	私人教练 (进阶词汇)
클라우드 저장소	keullaoudeu jeojangso	keullaoudeu jeojangso	云端储存 (进阶词汇)
뮤직비디오 촬영	myujikbideo chwallyeong	myujikbideo chwallyeong	音乐录影带拍摄 (进阶词汇)
정신 건강	jeongshin geongang	jeongshin geongang	心理健康 (进阶词汇)
혈액 검사	hyeonaek geomsa	hyeonaek geomsa	血液检查 (进阶词汇)
시력 검사	siryeok geomsa	siryeok geomsa	视力检查 (名词)
신체 검사	sinche geomsa	sinche geomsa	体检 (进阶词汇)
항암 치료	hangam chiryo	hangam chiryo	化疗 (进阶词汇)
산소 마스크	sanso maseukeу	sanso maseukeу	氧气罩 (进阶词汇)
만성 질환	manseong jilhwan	manseong jilhwan	慢性病 (进阶词汇)
면역 체계	myeonyeok chegye	myeonyeok chegye	免疫系统 (进阶词汇)
손 소독제	son sodokje	son sodokje	洗手液 (进阶词汇)
진료 예약	jillyo yeyak	jillyo yeyak	预约看诊 (进阶词汇)
의무 기록	uimu girok	uimu girok	医疗记录 (进阶词汇)
스승의 날	seseungui nal	seseungui nal	教师节 (进阶词汇)
발렌타인 데이	balrentain dei	balrentain dei	情人节（韩国式） (进阶词汇)
블랙 데이	beullaek dei	beullaek dei	黑日 (进阶词汇)
국군의 날	gukgun ui nal	gukgun ui nal	武装部队 (进阶词汇)
부처님 오신 날	bucheonim osin nal	bucheonim osin nal	佛诞 (进阶词汇)
명절 귀성길	myeongjeol gwisonggil	myeongjeol gwisonggil	假日流量 (进阶词汇)
명절 선물세트	myeongjeol seolmul set	myeongjeol seolmul set	节日礼品套装 (进阶词汇)
명절 상여금	myeongjeol sangyeogeum	myeongjeol sangyeogeum	假期奖金 (进阶词汇)
전통 놀이	jeontong nori	jeontong nori	传统游戏 (进阶词汇)
명절 음식	myeongjeol eumsik	myeongjeol eumsik	节日食品 (名词)
축제 퍼레이드	chukje peoraid	chukje peoraid	节日游行 (进阶词汇)
어른께 절	eoreunke jeol	eoreunke jeol	向长老鞠躬 (进阶词汇)
풍성한 한가위 되세요	pungseonghan hangawi doeseyo	pungseonghan hangawi doeseyo	祝您度过丰盛的秋夕 (祝语)
연인의 날	yeonin ui nal	yeonin ui nal	情侣日 (进阶词汇)
새해 다짐	saehae dajim	saehae dajim	新年决心 (进阶词汇)
명절 연휴	myeongjeol yeonhyu	myeongjeol yeonhyu	节日假期 (进阶词汇)
로즈 데이	rojeu dei	rojeu dei	面包日（玫瑰日） (进阶词汇)
무비 데이	mubi dei	mubi dei	电影日 (进阶词汇)
성년의 날	seongnyeon ui nal	seongnyeon ui nal	成年礼 (进阶词汇)
대체 공휴일	daechе gonghyuil	daechе gonghyuil	补假 (进阶词汇)
생일 케이크	saengil keiku	saengil keiku	生日蛋糕 (进阶词汇)
생일 축하 노래	saengil chukha norae	saengil chukha norae	生日快乐歌 (进阶词汇)
명절 분위기	myeongjeol bunwigi	myeongjeol bunwigi	节日气氛 (进阶词汇)
명절 준비	myeongjeol junbi	myeongjeol junbi	节日准备 (进阶词汇)
교통 체증	gyotong chejjeung	gyotong chejjeung	交通堵塞 (进阶词汇)
버스 정류장	beoseu jeongnyujang	beoseu jeongnyujang	公交车站 (进阶词汇)
지하 주차장	jiha juchajang	jiha juchajang	地下停车场 (进阶词汇)
출퇴근 시간	chul toegeun sigan	chul toegeun sigan	尖峰时刻 (进阶词汇)
택시 요금	taeksi yogeum	taeksi yogeum	出租车车费 (进阶词汇)
지하철 노선도	jihacheol nosondo	jihacheol nosondo	地铁地图 (进阶词汇)
보행자 전용 구역	bohaengja jeonyong guyeok	bohaengja jeonyong guyeok	行人专区 (进阶词汇)
교통 표지판	gyotong pyojipan	gyotong pyojipan	道路交通标志 (进阶词汇)
교통 요금	gyotong yogeum	gyotong yogeum	交通费 (进阶词汇)
오토바이 헬멧	otobai helmet	otobai helmet	机车安全帽 (进阶词汇)
자전거 도로	jajeongeo doro	jajeongeo doro	自行车道 (进阶词汇)
자동차 보험	jadongcha boheom	jadongcha boheom	汽车保险 (进阶词汇)
교통 벌금	gyotong beolgeum	gyotong beolgeum	交通罚款 (进阶词汇)
차량 등록	charyang deungnok	charyang deungnok	车辆登记信息 (进阶词汇)
차량 고장	charyang gojang	charyang gojang	汽车故障 (进阶词汇)
가속 페달	gasok pedal	gasok pedal	加速踏板 (名词)
사이드 미러	saideu mireo	saideu mireo	侧镜 (进阶词汇)
오일 교환	oil gyohwan	oil gyohwan	换机油 (进阶词汇)
주차 금지	jucha geunji	jucha geunji	禁止停车 (进阶词汇)
환승 할인	hwanseung halin	hwanseung halin	转乘优惠 (进阶词汇)
분실물 센터	bunsil mul senteo	bunsil mul senteo	失物招领处 (进阶词汇)
다인승 차로	dainsng charo	dainsng charo	高乘载专用道 (进阶词汇)
주행 거리	juhaeng geori	juhaeng geori	里程 (进阶词汇)
항공편 지연	hanggongpyeon jiyeon	hanggongpyeon jiyeon	班机延误 (进阶词汇)
지하철 노선	jihacheol noseon	jihacheol noseon	地铁线 (进阶词汇)
교통 정보	gyotong jeongbo	gyotong jeongbo	交通报导 (进阶词汇)
국악 축제	gugak chukje	gugak chukje	传统音乐节 (进阶词汇)
명절 장터	myeongjeol jangteo	myeongjeol jangteo	节庆市集 (进阶词汇)
봄 축제	bom chukje	bom chukje	春季庆典 (进阶词汇)
더블 클렌징	deobeul keulleonjing	deobeul keulleonjing	双重清洁 (进阶词汇)
각질 제거	gakjil jegeo	gakjil jegeo	去角质 (进阶词汇)
달팽이 크림	dalpangi keurim	dalpangi keurim	蜗牛霜 (进阶词汇)
쿠션 팩트	kushyon paekteu	kushyon paekteu	气垫粉底 (进阶词汇)
립 틴트	rip tinteu	rip tinteu	唇釉 (进阶词汇)
유리알 피부	yurial pibu	yurial pibu	玻璃肌 (进阶词汇)
모공 관리	mogong gwanri	mogong gwanri	毛孔紧致 (进阶词汇)
여드름 패치	yeodeurem paechi	yeodeurem paechi	痘痘贴 (进阶词汇)
노화 방지	nohwa bangji	nohwa bangji	抗衰老 (进阶词汇)
피부과 클리닉	pibu gwa keulllinik	pibu gwa keulllinik	皮肤科诊所 (进阶词汇)
레이저 시술	reijeo sisul	reijeo sisul	激光治疗 (进阶词汇)
페이셜 마사지	peisyeol masaji	peisyeol masaji	脸部按摩 (进阶词汇)
클렌징 오일	keulleonjing oil	keulleonjing oil	卸妆产品 (进阶词汇)
페이셜 오일	peisyeol oil	peisyeol oil	脸部精华油 (进阶词汇)
숯 마스크	sut maseukeу	sut maseukeу	炭面膜 (进阶词汇)
틴티드 립밤	tintiteu ripbam	tintiteu ripbam	润色护唇膏 (进阶词汇)
피부 타입	pibu taip	pibu taip	肤质 (进阶词汇)
클레이 마스크	keullei maseukeу	keullei maseukeу	泥状面膜 (进阶词汇)
자외선 차단 지수	jawoiseon chadan jisu	jawoiseon chadan jisu	SPF (防晒系数) (进阶词汇)
립 스크럽	rip seukeureop	rip seukeureop	唇部去角质霜 (进阶词汇)
각질 제거 산	gakjil jegeo san	gakjil jegeo san	AHA / BHA 去角质 (进阶词汇)
뷰티 트렌드	byuti teurendeu	byuti teurendeu	韩国美妆趋势 (进阶词汇)
오일 클렌저	Oil Keullenjeo	Oil Keullenjeo	卸妆油 (进阶词汇)
미셀라 워터	Misella Woteo	Misella Woteo	卸妆水 (进阶词汇)
세팅 파우더	Seting Paudeo	Seting Paudeo	定妆蜜粉 (进阶词汇)
세팅 스프레이	Seting Seupeullei	Seting Seupeullei	定妆喷雾 (进阶词汇)
눈썹 펜슬	Nunssop Pensel	Nunssop Pensel	眉笔 (进阶词汇)
페이스 마스크	Peiseu Maseukeul	Peiseu Maseukeul	面膜 (进阶词汇)
지성 피부	Jiseong Pibu	Jiseong Pibu	油性肌肤 (进阶词汇)
건성 피부	Geonseong Pibu	Geonseong Pibu	干性肌肤 (进阶词汇)
복합성 피부	Bokhabseong Pibu	Bokhabseong Pibu	混合性肌肤 (进阶词汇)
민감성 피부	Mingamseong Pibu	Mingamseong Pibu	敏感性肌肤 (进阶词汇)
녹차 추출물	Nokcha Chuchulmul	Nokcha Chuchulmul	绿茶萃取 (进阶词汇)
병풀 추출물	Byeongpul Chuchulmul	Byeongpul Chuchulmul	积雪草 (进阶词汇)
알로에 베라	Alloe Bera	Alloe Bera	芦荟 (进阶词汇)
페이스 미스트	Peiseu Miseuteu	Peiseu Miseuteu	保湿喷雾 (进阶词汇)
옥 롤러	Ok Rolle	Ok Rolle	玉石滚轮 (进阶词汇)
곤약 스펀지	Gonyak Seuponji	Gonyak Seuponji	蒟蒻海绵 (进阶词汇)
메이크업 브러시	Meikeuop Beureosi	Meikeuop Beureosi	化妆刷 (进阶词汇)
뷰티 블렌더	Byuti Beullendeo	Byuti Beullendeo	美妆蛋 (进阶词汇)
헤어 마스크	Heeo Maseukeul	Heeo Maseukeul	发膜 (进阶词汇)
두피 케어	Dupi Keo	Dupi Keo	头皮护理 (进阶词汇)
헤어 세럼	Heeo Serom	Heeo Serom	护发精华 (进阶词汇)
헤어 스타일링	Heeo Seutailling	Heeo Seutailling	发型设计 (进阶词汇)
피부 톤	Pibu Ton	Pibu Ton	肤色 (进阶词汇)
비비 쿠션	Bibi Kusyon	Bibi Kusyon	气垫粉饼 (进阶词汇)
스킨 토너	Seukin Toneo	Seukin Toneo	爽肤水 (进阶词汇)
수면 팩	Sumyeon Paek	Sumyeon Paek	睡眠包 (进阶词汇)
피부 장벽	Pibu Jangbyeok	Pibu Jangbyeok	皮肤屏障 (进阶词汇)
민낯 메이크업	Minnat Meikeuop	Minnat Meikeuop	没有化妆外观 (进阶词汇)
물광 피부	Mulgwang Pibu	Mulgwang Pibu	Dewy Skin (进阶词汇)
셀프 케어 루틴	Selpeu Keo Rutin	Selpeu Keo Rutin	自我护理程序 (进阶词汇)
사진 촬영	Sajin Chwarlyeong	Sajin Chwarlyeong	摄影 (进阶词汇)
그림 그리기	Geurim Geurigi	Geurim Geurigi	绘画 (进阶词汇)
보드 게임	Bodeu Geim	Bodeu Geim	棋类游戏 (进阶词汇)
일기 쓰기	Ilgi Sseugi	Ilgi Sseugi	书写 (进阶词汇)
영화 보기	Yeonghwa Bogi	Yeonghwa Bogi	看电影 (进阶词汇)
별 보기	Byeol Bogi	Byeol Bogi	一起看星星 (进阶词汇)
모형 만들기	Mohyeong Mandeulgi	Mohyeong Mandeulgi	模型构建 (进阶词汇)
웹툰 보기	Webtun Bogi	Webtun Bogi	Webtoon Reading (进阶词汇)
악기 연주	Akgi Yeonju	Akgi Yeonju	琴艺 (进阶词汇)
외국어 공부	Oegugeo Gongbu	Oegugeo Gongbu	语言学习 (进阶词汇)
봉사 활동	Bongsa Hwaldong	Bongsa Hwaldong	志愿服务 (进阶词汇)
동전 수집	Dongjeon Sujip	Dongjeon Sujip	搜集钱币 (进阶词汇)
그래픽 디자인	Geuraeik Dijain	Geuraeik Dijain	平面设计 (进阶词汇)
와인 시음	Wain Sieum	Wain Sieum	品酒 (进阶词汇)
애니메이션 감상	Aenimasyon Gamsang	Aenimasyon Gamsang	看动画 (进阶词汇)
음악 제작	Eumak Jejak	Eumak Jejak	制作音乐 (进阶词汇)
스탠드업 코미디	Seutaendeop Komidi	Seutaendeop Komidi	单口喜剧 (进阶词汇)
카페 투어	Kape Tueo	Kape Tueo	咖啡厅巡游 (进阶词汇)
록 음악	Rok Eumak	Rok Eumak	摇滚乐 (进阶词汇)
맛집 탐방	Matjip Tambang	Matjip Tambang	美食之旅 (进阶词汇)
비누 만들기	Binu Mandeulgi	Binu Mandeulgi	制皂 (进阶词汇)
캔들 만들기	Kaendeul Mandeulgi	Kaendeul Mandeulgi	制蜡 (进阶词汇)
동물 봉사	Dongmul Bongsa	Dongmul Bongsa	动物志工 (进阶词汇)
도자기 그림 그리기	Dojagi Geurim Geurigi	Dojagi Geurim Geurigi	陶器彩绘 (进阶词汇)
운세 보기	Unse Bogi	Unse Bogi	占卜 (进阶词汇)
십자말 풀이	Sipjamal Puri	Sipjamal Puri	填字游戏 (进阶词汇)
여가 시간	Yeoga Sigan	Yeoga Sigan	空闲时间 (进阶词汇)
여가 활동	Yeoga Hwaldong	Yeoga Hwaldong	休闲活动 (进阶词汇)
