de	/de/	/de/	[de] 从；的<介>
disfrazado	/disfɾaˈθado/	/disfɾaˈθado/	[disfɾaˈθado] 伪装的<形>
travieso	/tɾaˈbjeso/	/tɾaˈbjeso/	[tɾaˈbjeso] 顽皮的<形>
trapo	/ˈtɾapo/	/ˈtɾapo/	[ˈtɾapo] 抹布<名>
cortés	/koɾˈtes/	/koɾˈtes/	[koɾˈtes] 有礼貌<形>
barbilla	/baɾˈbiʝa/	/baɾˈbiʝa/	[baɾˈbiʝa] 下巴<名>
diplomático	/diploˈmatiko/	/diploˈmatiko/	[diploˈmatiko] 外交官<名>
definir	/defiˈniɾ/	/defiˈniɾ/	[defiˈniɾ] 定义<动>
cancela	/kanˈθela/	/kanˈθela/	[kanˈθela] 取消<名>
agonía	/aɡoˈnia/	/aɡoˈnia/	[aɡoˈnia] 痛苦<名>
ternera	/teɾˈneɾa/	/teɾˈneɾa/	[/teɾˈneɾa/] 小牛肉<名><noun>
pálida	/ˈpalida/	/ˈpalida/	[ˈpalida] 苍白<名>
strike	/ˈstɾaik/	/ˈstɾaik/	[ˈstɾaik] 罢工<名>
peli	/ˈpeli/	/ˈpeli/	[ˈpeli] 电影<名>
klingon	/ˈklinɡon/	/ˈklinɡon/	[ˈklinɡon] 克林贡语<名>
bridge	/ˈbɾit͡ʃ/	/ˈbɾit͡ʃ/	[ˈbɾit͡ʃ] 桥<名>
comporta	/komˈpoɾta/	/komˈpoɾta/	[komˈpoɾta] 表现<名>
consultar	/konsulˈtaɾ/	/konsulˈtaɾ/	[konsulˈtaɾ] 咨询<动>
prototipo	/pɾotoˈtipo/	/pɾotoˈtipo/	[pɾotoˈtipo] 原型<名>
peón	/peˈon/	/peˈon/	[/peˈon/] 雇工；苦力；（国际象棋的）兵<noun>
acampar	/akamˈpaɾ/	/akamˈpaɾ/	[akamˈpaɾ] 露营<动>
exigente	/eɡsiˈxente/	/eɡsiˈxente/	[eɡsiˈxente] 要求严格<形>
chupa	/ˈt͡ʃupa/	/ˈt͡ʃupa/	[/ˈt͡ʃupa/] 吮吸；皮夹克<noun>
justificar	/xustifiˈkaɾ/	/xustifiˈkaɾ/	[xustifiˈkaɾ] 证明合理<动>
madrastra	/maˈdɾastɾa/	/maˈdɾastɾa/	[maˈdɾastɾa] 继母<名>
autoestima	/autoesˈtima/	/autoesˈtima/	[autoesˈtima] 自尊<名>
psicológico	/sikoˈloxiko/	/sikoˈloxiko/	[sikoˈloxiko] 心理的<形>
preparatoria	/pɾepaɾaˈtoɾja/	/pɾepaɾaˈtoɾja/	[pɾepaɾaˈtoɾja] 准备的<名>
programación	/pɾoɡɾamaˈθjon/	/pɾoɡɾamaˈθjon/	[pɾoɡɾamaˈθjon] 编程<名>
árbitro	/ˈaɾbitɾo/	/ˈaɾbitɾo/	[ˈaɾbitɾo] 裁判员<名>
interferencia	/inteɾfeˈɾenθja/	/inteɾfeˈɾenθja/	[inteɾfeˈɾenθja] 干扰<名>
radiante	/raˈdjante/	/raˈdjante/	[raˈdjante] 容光焕发的<形>
altitud	/altiˈtud/	/altiˈtud/	[altiˈtud] 海拔高度<名>
fiar	/ˈfjaɾ/	/ˈfjaɾ/	[/ˈfjaɾ/] 信任；赊账；赊卖<verb>
erupción	/eɾubˈθjon/	/eɾubˈθjon/	[eɾubˈθjon] 皮疹<名>
pony	/ˈponi/	/ˈponi/	[ˈponi] 小马<名>
puntual	/punˈtwal/	/punˈtwal/	[punˈtwal] 准时的<形>
sumo	/ˈsumo/	/ˈsumo/	[/ˈsumo/] 最高的；至高无上的<noun>
brujería	/bɾuxeˈɾia/	/bɾuxeˈɾia/	[bɾuxeˈɾia] 巫术<名>
excitar	/eɡsθiˈtaɾ/	/eɡsθiˈtaɾ/	[eɡsθiˈtaɾ] 激发<动>
impecable	/impeˈkable/	/impeˈkable/	[impeˈkable] 无可挑剔的<形>
casillero	/kasiˈʝeɾo/	/kasiˈʝeɾo/	[kasiˈʝeɾo] 储物柜<名>
presentir	/pɾesenˈtiɾ/	/pɾesenˈtiɾ/	[/pɾesenˈtiɾ/] 预感；预知<verb>
bocadillo	/bokaˈdiʝo/	/bokaˈdiʝo/	[bokaˈdiʝo] 三明治<名>
aurora	/auˈɾoɾa/	/auˈɾoɾa/	[/auˈɾoɾa/] 黎明；曙光<名><noun>
pasatiempo	/pasaˈtjempo/	/pasaˈtjempo/	[pasaˈtjempo] 爱好<名>
rastreador	/rastɾeaˈdoɾ/	/rastɾeaˈdoɾ/	[rastɾeaˈdoɾ] 追踪器<名>
sanguíneo	/sanˈɡineo/	/sanˈɡineo/	[/sanˈɡineo/] 血液的；多血质的<adj>
realeza	/reaˈleθa/	/reaˈleθa/	[/reaˈleθa/] 王室；王族<noun>
agotador	/aɡotaˈdoɾ/	/aɡotaˈdoɾ/	[aɡotaˈdoɾ] 筋疲力尽<形>
sorprendentemente	/soɾpɾenˌdenteˈmente/	/soɾpɾenˌdenteˈmente/	[soɾpɾenˌdenteˈmente] 令人惊讶地<副>
circular	/θiɾkuˈlaɾ/	/θiɾkuˈlaɾ/	[θiɾkuˈlaɾ] 圆形<名>
acompañado	/akompaˈɲado/	/akompaˈɲado/	[akompaˈɲado] 陪伴<名>
pizarra	/piˈθara/	/piˈθara/	[piˈθara] 黑板<名>
vitamina	/bitaˈmina/	/bitaˈmina/	[bitaˈmina] 维生素<名>
beta	/ˈbeta/	/ˈbeta/	[ˈbeta] 贝塔<名>
panza	/ˈpanθa/	/ˈpanθa/	[ˈpanθa] 肚子<名>
chistoso	/t͡ʃisˈtoso/	/t͡ʃisˈtoso/	[t͡ʃisˈtoso] 有趣的<名>
chupar	/t͡ʃuˈpaɾ/	/t͡ʃuˈpaɾ/	[t͡ʃuˈpaɾ] 吸<动>
neutral	/neuˈtɾal/	/neuˈtɾal/	[neuˈtɾal] 中立的<形>
ingenua	/inˈxenwa/	/inˈxenwa/	[inˈxenwa] 天真的<名>
extinción	/eɡstinˈθjon/	/eɡstinˈθjon/	[eɡstinˈθjon] 灭绝<名>
completado	/kompleˈtado/	/kompleˈtado/	[kompleˈtado] 已完成<形>
repartir	/repaɾˈtiɾ/	/repaɾˈtiɾ/	[repaɾˈtiɾ] 分发<动>
escotilla	/eskoˈtiʝa/	/eskoˈtiʝa/	[/eskoˈtiʝa/] 舱口；舱口盖<noun>
trineo	/tɾiˈneo/	/tɾiˈneo/	[tɾiˈneo] 雪橇<名>
foco	/ˈfoko/	/ˈfoko/	[ˈfoko] 焦点<名>
considerable	/konsideˈɾable/	/konsideˈɾable/	[konsideˈɾable] 相当大的<形>
comunitario	/komuniˈtaɾjo/	/komuniˈtaɾjo/	[komuniˈtaɾjo] 社区<形>
encendedor	/enθendeˈdoɾ/	/enθendeˈdoɾ/	[enθendeˈdoɾ] 打火机<名>
nochebuena	/notʃebuˈena/	/notʃebuˈena/	平安夜<名>
catedral	/kateˈdɾal/	/kateˈdɾal/	[kateˈdɾal] 大教堂<名>
atrasado	/atɾaˈsado/	/atɾaˈsado/	[atɾaˈsado] 迟到了<形>
peluquería	/pelukeˈɾia/	/pelukeˈɾia/	[/pelukeˈɾia/] 理发店；理发业<noun>
concha	/ˈkont͡ʃa/	/ˈkont͡ʃa/	[ˈkont͡ʃa] 外壳<名>
higiénico	/iˈxjeniko/	/iˈxjeniko/	[iˈxjeniko] 卫生的<形>
maratón	/maɾaˈton/	/maɾaˈton/	[maɾaˈton] 马拉松<名>
consultorio	/konsulˈtoɾjo/	/konsulˈtoɾjo/	[konsulˈtoɾjo] 办公室<名>
relámpago	/reˈlampaɡo/	/reˈlampaɡo/	[reˈlampaɡo] 闪电<名>
esponja	/esˈponxa/	/esˈponxa/	[esˈponxa] 海绵<名>
naranjas	/naˈɾanxas/	/naˈɾanxas/	[naˈɾanxas] 橙子<代>
públicamente	/ˌpublikaˈmente/	/ˌpublikaˈmente/	[ˌpublikaˈmente] 公开<副>
samurai	/samaˈɾaj/	/samaˈɾaj/	武士<名>
intensidad	/intensiˈdad/	/intensiˈdad/	[intensiˈdad] 强度<名>
mudanza	/muˈdanθa/	/muˈdanθa/	[muˈdanθa] 移动<名>
tinto	/ˈtinto/	/ˈtinto/	[ˈtinto] 红色<名>
pilar	/piˈlaɾ/	/piˈlaɾ/	[piˈlaɾ] 支柱<名>
honra	/ˈonra/	/ˈonra/	[ˈonra] 荣誉<名>
viola	/ˈbjola/	/ˈbjola/	[ˈbjola] 中提琴<名>
expansión	/eɡspanˈsjon/	/eɡspanˈsjon/	[eɡspanˈsjon] 扩张<名>
reposo	/reˈposo/	/reˈposo/	[reˈposo] 休息<名>
revolucionario	/reboluθjoˈnaɾjo/	/reboluθjoˈnaɾjo/	[reboluθjoˈnaɾjo] 革命性的<名>
estima	/esˈtima/	/esˈtima/	[esˈtima] 尊重<名>
codicia	/koˈdiθja/	/koˈdiθja/	[koˈdiθja] 贪婪<名>
light	/ˈlait/	/ˈlait/	[/ˈlait/] 低热量的；轻型的<adj>
adecuadamente	/adeˌkwadaˈmente/	/adeˌkwadaˈmente/	[adeˌkwadaˈmente] 正确地<副>
convicto	/komˈbiɡto/	/komˈbiɡto/	[komˈbiɡto] 被定罪的<名>
decencia	/deˈθenθja/	/deˈθenθja/	[deˈθenθja] 正派<名>
reventar	/rebenˈtaɾ/	/rebenˈtaɾ/	[rebenˈtaɾ] 爆发<动>
calificación	/kalifikaˈθjon/	/kalifikaˈθjon/	[kalifikaˈθjon] 评级<名>
originalmente	/oɾixiˌnalˈmente/	/oɾixiˌnalˈmente/	[oɾixiˌnalˈmente] 本来<副>
conmovedor	/kommobeˈdoɾ/	/kommobeˈdoɾ/	[/kommobeˈdoɾ/] 感人的；动人的<adj>
anotar	/anoˈtaɾ/	/anoˈtaɾ/	[anoˈtaɾ] 写下<动>
aprendizaje	/apɾendiˈθaxe/	/apɾendiˈθaxe/	[apɾendiˈθaxe] 学习<名>
chocar	/t͡ʃoˈkaɾ/	/t͡ʃoˈkaɾ/	[t͡ʃoˈkaɾ] 崩溃<动>
pinza	/ˈpinθa/	/ˈpinθa/	[ˈpinθa] 夹子<名>
histérico	/isˈteɾiko/	/isˈteɾiko/	[isˈteɾiko] 歇斯底里的<形>
alférez	/alˈfeɾeθ/	/alˈfeɾeθ/	[alˈfeɾeθ] 少尉<名>
carnada	/kaɾˈnada/	/kaɾˈnada/	[kaɾˈnada] 诱饵<名>
esfera	/esˈfeɾa/	/esˈfeɾa/	[esˈfeɾa] 球体<名>
encantados	/enkanˈtados/	/enkanˈtados/	[enkanˈtados] 高兴<名>
deceno	/deˈθeno/	/deˈθeno/	[/deˈθeno/] décimo 第十的<adj>
abiertamente	/aˌbjeɾtaˈmente/	/aˌbjeɾtaˈmente/	[aˌbjeɾtaˈmente] 公开地<副>
defensiva	/defenˈsiba/	/defenˈsiba/	[defenˈsiba] 防御性的<名>
anestesia	/anesˈtesja/	/anesˈtesja/	[anesˈtesja] 麻醉<名>
alcaide	/alˈkaide/	/alˈkaide/	[alˈkaide] 典狱长<名>
arsenal	/aɾseˈnal/	/aɾseˈnal/	[aɾseˈnal] 兵工厂<名>
monseñor	/monseˈɲoɾ/	/monseˈɲoɾ/	[monseˈɲoɾ] 主教<名>
composición	/komposiˈθjon/	/komposiˈθjon/	[komposiˈθjon] 组成<名>
latido	/laˈtido/	/laˈtido/	[laˈtido] 心跳<名>
dilema	/diˈlema/	/diˈlema/	[/diˈlema/] 两难；进退两难<名><noun>
librar	/liˈbɾaɾ/	/liˈbɾaɾ/	[/liˈbɾaɾ/] 解放；使摆脱；进行（战斗）<verb>
talentoso	/talenˈtoso/	/talenˈtoso/	[talenˈtoso] 有才华的<形>
aguante	/aˈɡwante/	/aˈɡwante/	[aˈɡwante] 耐力<名>
revelado	/rebeˈlado/	/rebeˈlado/	[rebeˈlado] 透露<名>
paranoia	/paɾaˈnoja/	/paɾaˈnoja/	[paɾaˈnoja] 偏执狂<名>
manuscrito	/manusˈkɾito/	/manusˈkɾito/	[manusˈkɾito] 手稿<名>
omega	/oˈmeɡa/	/oˈmeɡa/	[oˈmeɡa] 欧米茄<名>
comodidad	/komodiˈdad/	/komodiˈdad/	[komodiˈdad] 舒适度<名>
eje	/ˈexe/	/ˈexe/	[ˈexe] 轴<名>
transferir	/tɾansfeˈɾiɾ/	/tɾansfeˈɾiɾ/	[tɾansfeˈɾiɾ] 转移<动>
pistolero	/pistoˈleɾo/	/pistoˈleɾo/	[pistoˈleɾo] 枪手<名>
estropear	/estɾopeˈaɾ/	/estɾopeˈaɾ/	[estɾopeˈaɾ] 破坏<动>
compadre	/komˈpadɾe/	/komˈpadɾe/	[/komˈpadɾe/] 教父；密友<名><noun>
legión	/leˈxjon/	/leˈxjon/	[leˈxjon] 军团<名>
vivienda	/biˈbjenda/	/biˈbjenda/	[biˈbjenda] 住房<名>
volador	/bolaˈdoɾ/	/bolaˈdoɾ/	[bolaˈdoɾ] 飞行<名>
sellado	/seˈʝado/	/seˈʝado/	[seˈʝado] 密封的<形>
entendimiento	/entendiˈmjento/	/entendiˈmjento/	[entendiˈmjento] 理解<名>
interrupción	/interubˈθjon/	/interubˈθjon/	[interubˈθjon] 中断<名>
credibilidad	/kɾedibiliˈdad/	/kɾedibiliˈdad/	[kɾedibiliˈdad] 可信度<名>
preliminar	/pɾelimiˈnaɾ/	/pɾelimiˈnaɾ/	[pɾelimiˈnaɾ] 初步的<形>
detonador	/detonaˈdoɾ/	/detonaˈdoɾ/	[detonaˈdoɾ] 雷管<名>
puntuación	/puntwaˈθjon/	/puntwaˈθjon/	[puntwaˈθjon] 分数<名>
víspera	/ˈbispeɾa/	/ˈbispeɾa/	[ˈbispeɾa] 前夕<名>
penique	/peˈnike/	/peˈnike/	[peˈnike] 便士<名>
amnesia	/amˈnesja/	/amˈnesja/	[amˈnesja] 失忆症<名>
lujuria	/luˈxuɾja/	/luˈxuɾja/	[luˈxuɾja] 欲望<名>
lancha	/ˈlant͡ʃa/	/ˈlant͡ʃa/	[ˈlant͡ʃa] 船<名>
vice	/ˈbiθe/	/ˈbiθe/	恶习<名>
mezclado	/meθˈklado/	/meθˈklado/	[meθˈklado] 混合的<形>
fundador	/fundaˈdoɾ/	/fundaˈdoɾ/	[fundaˈdoɾ] 创始人<名>
contribución	/kontɾibuˈθjon/	/kontɾibuˈθjon/	[kontɾibuˈθjon] 贡献<名>
agricultura	/aɡɾikulˈtuɾa/	/aɡɾikulˈtuɾa/	[aɡɾikulˈtuɾa] 农业<名>
terco	/ˈteɾko/	/ˈteɾko/	[ˈteɾko] 固执的<形>
paramédico	/paɾaˈmediko/	/paɾaˈmediko/	[paɾaˈmediko] 护理人员<名>
tarifa	/taˈɾifa/	/taˈɾifa/	[taˈɾifa] 率<名>
parroquia	/paˈrokja/	/paˈrokja/	[paˈrokja] 教区<名>
sapo	/ˈsapo/	/ˈsapo/	[ˈsapo] 蟾蜍<名>
reich	/ˈraix/	/ˈraix/	[/ˈraix/] 帝国；德意志帝国<noun>
trompeta	/tɾomˈpeta/	/tɾomˈpeta/	[tɾomˈpeta] 小号<名>
granado	/ɡɾaˈnado/	/ɡɾaˈnado/	[ɡɾaˈnado] 石榴<名>
transportar	/tɾanspoɾˈtaɾ/	/tɾanspoɾˈtaɾ/	[tɾanspoɾˈtaɾ] 运输<动>
donar	/doˈnaɾ/	/doˈnaɾ/	[doˈnaɾ] 捐赠<动>
confundir	/konfunˈdiɾ/	/konfunˈdiɾ/	[konfunˈdiɾ] 混淆<动>
republicano	/republiˈkano/	/republiˈkano/	[republiˈkano] 共和党的<名>
zanahoria	/θanaˈoɾja/	/θanaˈoɾja/	[θanaˈoɾja] 胡萝卜<名>
creciente	/kɾeˈθjente/	/kɾeˈθjente/	[kɾeˈθjente] 成长中<名>
golpeo	/ɡolˈpeo/	/ɡolˈpeo/	[/ɡolˈpeo/] 敲击；叩击<名><noun>
adoptado	/adobˈtado/	/adobˈtado/	[/adobˈtado/] 被收养的；养子<noun>
automáticamente	/autoˌmatikaˈmente/	/autoˌmatikaˈmente/	[autoˌmatikaˈmente] 自动地<副>
búfalo	/ˈbufalo/	/ˈbufalo/	[ˈbufalo] 水牛<名>
horca	/ˈoɾka/	/ˈoɾka/	[ˈoɾka] 绞刑架<名>
narrador	/naraˈdoɾ/	/naraˈdoɾ/	[naraˈdoɾ] 叙述者<名>
intacto	/inˈtaɡto/	/inˈtaɡto/	[inˈtaɡto] 完好无损<形>
pego	/ˈpeɡo/	/ˈpeɡo/	[ˈpeɡo] 击中<名>
preservar	/pɾeseɾˈbaɾ/	/pɾeseɾˈbaɾ/	[pɾeseɾˈbaɾ] 保存<动>
occidente	/oɡθiˈdente/	/oɡθiˈdente/	[oɡθiˈdente] 西<名>
choco	/ˈt͡ʃoko/	/ˈt͡ʃoko/	[ˈt͡ʃoko] 崩溃<名>
trance	/ˈtɾanθe/	/ˈtɾanθe/	[ˈtɾanθe] 恍惚<名>
col	/ˈkol/	/ˈkol/	[ˈkol] 卷心菜<名>
recipiente	/reθiˈpjente/	/reθiˈpjente/	[reθiˈpjente] 容器<名>
negación	/neɡaˈθjon/	/neɡaˈθjon/	[neɡaˈθjon] 否认<名>
entretenido	/entɾeteˈnido/	/entɾeteˈnido/	[entɾeteˈnido] 有趣的<形>
silbato	/silˈbato/	/silˈbato/	[silˈbato] 口哨<名>
plátano	/ˈplatano/	/ˈplatano/	[ˈplatano] 香蕉<名>
pitido	/piˈtido/	/piˈtido/	[piˈtido] 嘟嘟声<名>
instructor	/instɾuɡˈtoɾ/	/instɾuɡˈtoɾ/	[instɾuɡˈtoɾ] 导师<名>
cursi	/ˈkuɾsi/	/ˈkuɾsi/	[ˈkuɾsi] 俗气的<形>
cereza	/θeˈɾeθa/	/θeˈɾeθa/	[θeˈɾeθa] 樱桃<名>
liza	/ˈliθa/	/ˈliθa/	[/ˈliθa/] 战斗；搏斗；竞赛<noun>
inversor	/imbeɾˈsoɾ/	/imbeɾˈsoɾ/	[imbeɾˈsoɾ] 投资者<名>
ventilador	/bentilaˈdoɾ/	/bentilaˈdoɾ/	[bentilaˈdoɾ] 风扇<名>
ofensivo	/ofenˈsibo/	/ofenˈsibo/	[ofenˈsibo] 进攻性的<形>
falsificación	/falsifikaˈθjon/	/falsifikaˈθjon/	[falsifikaˈθjon] 假货<名>
conserva	/konˈseɾba/	/konˈseɾba/	[konˈseɾba] 蜜饯<名>
armamento	/aɾmaˈmento/	/aɾmaˈmento/	[aɾmaˈmento] 武器装备<名>
chin	/ˈt͡ʃin/	/ˈt͡ʃin/	[ˈt͡ʃin] 下巴<名>
chelín	/t͡ʃeˈlin/	/t͡ʃeˈlin/	[t͡ʃeˈlin] 先令<名>
futbol	/fudˈbol/	/fudˈbol/	[fudˈbol] 足球<名>
libreta	/liˈbɾeta/	/liˈbɾeta/	[liˈbɾeta] 笔记本<名>
látigo	/ˈlatiɡo/	/ˈlatiɡo/	[ˈlatiɡo] 鞭子<名>
admisión	/admiˈsjon/	/admiˈsjon/	[admiˈsjon] 入场<名>
póker	/ˈpokeɾ/	/ˈpokeɾ/	[ˈpokeɾ] 扑克<名>
subtitulado	/subtituˈlado/	/subtituˈlado/	[subtituˈlado] 有副标题的<形>
europeo	/euɾoˈpeo/	/euɾoˈpeo/	[euɾoˈpeo] 欧洲的<名>
cariñoso	/kaɾiˈɲoso/	/kaɾiˈɲoso/	[kaɾiˈɲoso] 深情的<形>
fluir	/ˈflwiɾ/	/ˈflwiɾ/	[/ˈflwiɾ/] 流动；流出<verb>
madriza	/maˈdɾiθa/	/maˈdɾiθa/	[/maˈdɾiθa/] 继母<noun>
aproximar	/apɾoɡsiˈmaɾ/	/apɾoɡsiˈmaɾ/	[apɾoɡsiˈmaɾ] 近似<动>
fabricar	/fabɾiˈkaɾ/	/fabɾiˈkaɾ/	[fabɾiˈkaɾ] 制造；生产<动>
clavado	/klaˈbado/	/klaˈbado/	[klaˈbado] 钉牢<名>
tender	/tenˈdeɾ/	/tenˈdeɾ/	[/tenˈdeɾ/] 铺开，晾晒<动>；tender a 倾向于<动><verb>
doctorado	/doɡtoˈɾado/	/doɡtoˈɾado/	[doɡtoˈɾado] 博士学位<名>
pureza	/puˈɾeθa/	/puˈɾeθa/	[puˈɾeθa] 纯度<名>
entrante	/enˈtɾante/	/enˈtɾante/	[/enˈtɾante/] 即将到来的；开胃菜<adj>
jacuzzi	/xakˈuθθi/	/xakˈuθθi/	按摩浴缸<名>
agudo	/aˈɡudo/	/aˈɡudo/	[aˈɡudo] 锋利的<形>
longitud	/lonxiˈtud/	/lonxiˈtud/	[lonxiˈtud] 长度<名>
portar	/poɾˈtaɾ/	/poɾˈtaɾ/	[poɾˈtaɾ] 携带<动>
corrido	/koˈrido/	/koˈrido/	[/koˈrido/] 墨西哥民歌；奔跑的<noun>
sabroso	/saˈbɾoso/	/saˈbɾoso/	[saˈbɾoso] 好吃<形>
aprieto	/aˈpɾjeto/	/aˈpɾjeto/	[aˈpɾjeto] 挤压<名>
eficaz	/efiˈkaθ/	/efiˈkaθ/	[efiˈkaθ] 有效的<形>
marquesa	/maɾˈkesa/	/maɾˈkesa/	[/maɾˈkesa/] 侯爵夫人；女侯爵<noun>
etcétera	/etˈθeteɾa/	/etˈθeteɾa/	[etˈθeteɾa] 等等<名>
grifo	/ˈɡɾifo/	/ˈɡɾifo/	[ˈɡɾifo] 水龙头<名>
psíquico	/ˈsikiko/	/ˈsikiko/	[/ˈsikiko/] 精神的，心理的<形><adj>
votante	/boˈtante/	/boˈtante/	[boˈtante] 选民<名>
remordimiento	/remoɾdiˈmjento/	/remoɾdiˈmjento/	[remoɾdiˈmjento] 悔恨<名>
sultán	/sulˈtan/	/sulˈtan/	[sulˈtan] 苏丹<名>
anular	/anuˈlaɾ/	/anuˈlaɾ/	[anuˈlaɾ] 废除<名>
carpeta	/kaɾˈpeta/	/kaɾˈpeta/	[kaɾˈpeta] 文件夹<名>
hundir	/unˈdiɾ/	/unˈdiɾ/	[/unˈdiɾ/] 使沉没；使下沉；使陷入<verb>
desmayado	/desmaˈʝado/	/desmaˈʝado/	[/desmaˈʝado/] 昏倒的，晕厥的<形><adj>
siniestro	/siˈnjestɾo/	/siˈnjestɾo/	[siˈnjestɾo] 险恶的<名>
rogar	/roˈɡaɾ/	/roˈɡaɾ/	[roˈɡaɾ] 乞求<动>
excitado	/eɡsθiˈtado/	/eɡsθiˈtado/	[eɡsθiˈtado] 兴奋<形>
opio	/ˈopjo/	/ˈopjo/	[ˈopjo] 鸦片<名>
hidrógeno	/iˈdɾoxeno/	/iˈdɾoxeno/	[iˈdɾoxeno] 氢<名>
tic	/ˈtik/	/ˈtik/	[/ˈtik/] 抽搐；痉挛；习惯性动作<noun>
significativo	/siɡnifikaˈtibo/	/siɡnifikaˈtibo/	[siɡnifikaˈtibo] 重要的<形>
telescopio	/telesˈkopjo/	/telesˈkopjo/	[telesˈkopjo] 望远镜<名>
jaque	/ˈxake/	/ˈxake/	[/ˈxake/] 将军；威胁<noun>
ría	/ˈria/	/ˈria/	[ˈria] 河口<名>
alterar	/alteˈɾaɾ/	/alteˈɾaɾ/	[alteˈɾaɾ] 改变<动>
flauta	/ˈflauta/	/ˈflauta/	[ˈflauta] 长笛<名>
estante	/esˈtante/	/esˈtante/	[esˈtante] 架子<名>
milicia	/miˈliθja/	/miˈliθja/	[miˈliθja] 民兵<名>
trasplante	/tɾasˈplante/	/tɾasˈplante/	[tɾasˈplante] 移植<名>
animar	/aniˈmaɾ/	/aniˈmaɾ/	[aniˈmaɾ] 鼓励<动>
jama	/ˈxama/	/ˈxama/	[/ˈxama/] 宴会；聚会；狂欢<noun>
módulo	/ˈmodulo/	/ˈmodulo/	[ˈmodulo] 模块<名>
dorar	/doˈɾaɾ/	/doˈɾaɾ/	[/doˈɾaɾ/] 镀金；使呈金黄色；煎黄<verb>
convencional	/kombenθjoˈnal/	/kombenθjoˈnal/	[kombenθjoˈnal] 常规的<形>
desarmado	/desaɾˈmado/	/desaɾˈmado/	[desaɾˈmado] 解除武装<形>
enseñanza	/enseˈɲanθa/	/enseˈɲanθa/	[enseˈɲanθa] 教学<名>
contestador	/kontestaˈdoɾ/	/kontestaˈdoɾ/	[kontestaˈdoɾ] 应答机<名>
rellenar	/reʝeˈnaɾ/	/reʝeˈnaɾ/	[reʝeˈnaɾ] 填充<动>
verdugo	/beɾˈduɡo/	/beɾˈduɡo/	[beɾˈduɡo] 刽子手<名>
manteca	/manˈteka/	/manˈteka/	[/manˈteka/] 猪油；油脂<名><noun>
curvo	/ˈkuɾbo/	/ˈkuɾbo/	[ˈkuɾbo] 弯曲的<形>
cúpula	/ˈkupula/	/ˈkupula/	[ˈkupula] 圆顶<名>
veto	/ˈbeto/	/ˈbeto/	[ˈbeto] 否决权<名>
póliza	/ˈpoliθa/	/ˈpoliθa/	[/ˈpoliθa/] 保险单；保单<noun>
retener	/reteˈneɾ/	/reteˈneɾ/	[reteˈneɾ] 保留<动>
jubilación	/xubilaˈθjon/	/xubilaˈθjon/	[xubilaˈθjon] 退休<名>
mineral	/mineˈɾal/	/mineˈɾal/	[mineˈɾal] 矿物<名>
fluido	/ˈflwido/	/ˈflwido/	[ˈflwido] 流体<名>
estofado	/estoˈfado/	/estoˈfado/	[estoˈfado] 炖菜<名>
capucha	/kaˈput͡ʃa/	/kaˈput͡ʃa/	[kaˈput͡ʃa] 引擎盖<名>
maternidad	/mateɾniˈdad/	/mateɾniˈdad/	[/mateɾniˈdad/] 母性；母亲身份；产科<noun>
disney	/ˈdisnei/	/ˈdisnei/	[ˈdisnei] 迪士尼<名>
resurrección	/resureɡˈθjon/	/resureɡˈθjon/	[resureɡˈθjon] 复活<名>
muslo	/ˈmuslo/	/ˈmuslo/	[ˈmuslo] 大腿<名>
pecador	/pekaˈdoɾ/	/pekaˈdoɾ/	[pekaˈdoɾ] 罪人<名>
avena	/aˈbena/	/aˈbena/	[aˈbena] 燕麦<名>
nerd	/ˈneɾd/	/ˈneɾd/	[ˈneɾd] 书呆子<名>
popa	/ˈpopa/	/ˈpopa/	[ˈpopa] 船尾<名>
salio	/saˈlio/	/saˈlio/	出来了<名>
ruidoso	/rwiˈdoso/	/rwiˈdoso/	[rwiˈdoso] 吵闹的<形>
disgustado	/disɡusˈtado/	/disɡusˈtado/	[disɡusˈtado] 厌恶<形>
reforma	/reˈfoɾma/	/reˈfoɾma/	[reˈfoɾma] 改革<名>
recreo	/reˈkɾeo/	/reˈkɾeo/	[reˈkɾeo] 课间休息<名>
nop	/ˈnop/	/ˈnop/	[ˈnop] 不，不<叹>
anomalía	/anomaˈlia/	/anomaˈlia/	[anomaˈlia] 异常<名>
cucaracha	/kukaˈɾat͡ʃa/	/kukaˈɾat͡ʃa/	[kukaˈɾat͡ʃa] 蟑螂<名>
caviar	/kaˈbjaɾ/	/kaˈbjaɾ/	[kaˈbjaɾ] 鱼子酱<名>
abordar	/aboɾˈdaɾ/	/aboɾˈdaɾ/	[aboɾˈdaɾ] 处理；着手(问题)<动>
buscador	/buskaˈdoɾ/	/buskaˈdoɾ/	[buskaˈdoɾ] 搜索引擎<名>
celeste	/θeˈleste/	/θeˈleste/	[θeˈleste] 浅蓝色<名>
matemático	/mateˈmatiko/	/mateˈmatiko/	[mateˈmatiko] 数学家<名>
descenso	/desˈθenso/	/desˈθenso/	[desˈθenso] 血统<名>
brote	/ˈbɾote/	/ˈbɾote/	[ˈbɾote] 发芽<名>
tributo	/tɾiˈbuto/	/tɾiˈbuto/	[/tɾiˈbuto/] 贡品；贡税；致敬<noun>
arterial	/aɾteˈɾjal/	/aɾteˈɾjal/	[aɾteˈɾjal] 动脉的<形>
filtro	/ˈfiltɾo/	/ˈfiltɾo/	[ˈfiltɾo] 过滤器<名>
