imitation	Son imitation du présentateur a fait rire toute la classe.	她模仿主持人，逗笑了全班。
imitation	Attention, ce sac n'est qu'une imitation.	小心，这个包只是仿制品。
imitation	L'enfant apprend beaucoup par imitation des adultes.	孩子通过模仿大人学到很多。
immature	Se fâcher pour ça est vraiment immature.	为这点事发脾气，实在太不成熟。
immature	Il reste immature malgré ses quarante ans bien tassés.	他都四十出头了，还是孩子气。
immature	Ce comportement immature agace toute l'équipe.	这种幼稚的行为让全组的人都烦。
immense	La plaine immense s'étend jusqu'à l'horizon.	辽阔的平原一直延伸到天边。
immense	Merci infiniment, votre aide m'a été d'un immense secours.	太感谢了，您的帮助帮了大忙。
immense	Devant l'immense bibliothèque, elle ne savait par où commencer.	面对巨大的藏书库，她不知从何读起。
immigration	L'immigration a fortement façonné la population de ce pays.	移民深深塑造了这个国家的人口构成。
immigration	Le débat sur l'immigration divise l'opinion publique.	关于移民的辩论让舆论分裂。
immigration	Son grand-père est arrivé pendant la grande immigration italienne.	他祖父是在意大利移民潮时期来的。
imminent	L'orage gronde, l'arrivée de la pluie est imminente.	雷声隆隆，眼看就要下雨了。
imminent	Une éruption du volcan est imminente selon les volcanologues.	火山学家认为火山喷发迫在眉睫。
imminent	Le train approche, le départ est imminent !	火车进站了，马上就要发车！
immobile	Le héron reste immobile au bord de l'étang.	苍鹭一动不动地站在池塘边。
immobile	Reste immobile pendant la photo, sinon elle sera floue.	拍照时别动，不然照片会糊。
immobile	Immobile derrière le rideau, elle attendait son tour de scène.	她一动不动地站在幕布后面，等着上场。
immoral	Profiter de la détresse des gens est immoral.	趁人之危牟利是不道德的。
immoral	Il trouve immoral de vendre des médicaments à des prix exorbitants.	他认为把药卖出天价有违道德。
immoral	Cette pratique autrefois banale nous paraît aujourd'hui immorale.	这套做法当年司空见惯，如今看来很不道德。
impact	La crise a eu un impact direct sur nos ventes.	危机直接冲击了我们的销售。
impact	Il faut réduire l'impact environnemental du bâtiment.	必须减少这栋建筑对环境的影响。
impact	L'impact de la balle a fissuré le pare-brise.	球撞在挡风玻璃上，把它撞裂了。
impasse	La voiture s'est engagée par erreur dans une impasse.	汽车误闯进了一条死胡同。
impasse	Les négociations sont dans une impasse depuis des mois.	谈判僵持了好几个月。
impasse	Toute la rue débouche sur une impasse derrière la gare.	整条街到车站后面就成了断头路。
impatience	Elle attend l'arrivée de son frère avec une impatience visible.	她满脸急切地等着哥哥到来。
impatience	Son impatience grandit à chaque minute d'attente dans la salle d'embarquement.	在候机厅里，每多等一分钟她的急躁就多一分。
impatience	Il ne cache plus son impatience depuis que le train a pris du retard.	火车晚点之后，他已经掩饰不住自己的不耐烦了。
impatient	Les enfants sont impatients d'ouvrir leurs cadeaux.	孩子们迫不及待想拆礼物。
impatient	Il commence à s'impatienter dans la file d'attente.	排队时他开始不耐烦了。
impatient	Je suis impatiente de lire ton roman.	我急着想读你的小说。
impeccable	Son français est impeccable après deux ans à Paris.	在巴黎待了两年，他的法语无可挑剔。
impeccable	L'hôtel était impeccable : chambre propre et accueil chaleureux.	酒店无可挑剔：房间干净，接待热情。
impeccable	Arrive à l'heure et avec une tenue impeccable.	要准时到场，衣着也要整洁得体。
implant	Son implant cochléaire lui a rendu une partie de l'audition.	人工耳蜗让他恢复了一部分听力。
implant	Le dentiste pose un implant en titane à la place de la molaire.	牙医在臼齿的位置种了一颗钛种植体。
implant	Les implants modernes durent plus de quinze ans.	现代种植体能用十五年以上。
implication	Son implication dans le scandale a surpris tout le cabinet.	他卷入丑闻让整个事务所大吃一惊。
implication	Je mesure enfin les implications de cette décision.	我现在才明白这个决定的种种影响。
implication	Malgré son implication prouvée, il continue de nier.	尽管涉案证据确凿，他仍在否认。
importance	Ce dossier est d'une grande importance pour l'avenir de l'entreprise.	这份文件对公司的未来非常重要。
importance	Elle attache beaucoup d'importance aux repas pris en famille.	她非常重视一家人一起吃饭。
importance	Personne n'a encore mesuré toute l'importance de cette découverte.	还没有人意识到这项发现有多重要。
important	C'est important de bien dormir avant un examen.	考试前睡好觉很重要。
important	Ce contrat est très important pour notre entreprise.	这份合同对我们公司来说非常重要。
important	L'important, c'est de participer, pas de gagner.	重要的是参与，而不是取胜。
importer	Peu importe le prix, l'essentiel est que la chaise soit solide.	价钱无所谓，关键是这把椅子要结实。
importer	Ce qui importe vraiment, c'est que tout le monde rentre sain et sauf.	真正要紧的是每个人都平安回家。
importer	La France importe la moitié de son énergie de l'étranger.	法国一半的能源靠从国外进口。
impossible	C'est impossible de finir tout ce travail avant ce soir.	今天晚上之前做完这些活儿，根本不可能。
impossible	Sans invitation, il est impossible d'entrer dans la salle.	没有请柬，就进不了那个会场。
impossible	Trouver une place de parking ici, c'est mission impossible.	想在这儿找到车位，简直是件不可能完成的任务。
impression	J'ai l'impression qu'il ne nous dit pas tout.	我总觉得他没把话说完。
impression	La première impression compte beaucoup en entretien.	面试时第一印象很重要。
impression	Sous l'impression d'être suivi, il a changé de trottoir.	感觉像是被人跟踪，他换到了对面人行道。
improbable	Une rencontre improbable a réuni ces deux écrivains à Lisbonne.	一场离奇的相遇让两位作家在里斯本相逢。
improbable	Il est improbable que le vol décolle à l'heure avec ce brouillard.	大雾之下，航班准点起飞的可能性很小。
improbable	Son scénario repose sur des coïncidences improbables.	他的剧本全靠不太可能的巧合支撑。
imprudent	Doubler à cet endroit est vraiment imprudent.	在这里超车实在太冒险。
imprudent	Il a été imprudent de publier ces photos sans accord.	未经同意就发布这些照片很轻率。
imprudent	Une déclaration imprudente a suffi pour froisser nos partenaires.	一句欠考虑的话就足以得罪合作伙伴。
impuissance	Il a vécu ce naufrage dans une rageuse impuissance.	他眼睁睁看着沉船，满腔无奈。
impuissance	Face à la vague de démissions, le comité avoue son impuissance.	面对辞职潮，委员会承认无能为力。
impuissance	Le sentiment d'impuissance est le pire dans ce métier.	干这行最难受的就是那种无力感。
impuissant	Assis sur le quai, il se sentait impuissant face au départ du train.	他坐在站台上，对列车的远去无能为力。
impuissant	Les pompiers restèrent impuissants devant la propagation des flammes.	火势蔓延，消防员束手无策。
impuissant	Ne reste pas impuissant, appelle les secours tout de suite !	别干等着，赶紧打求救电话！
impulsion	Le nouveau directeur a donné une impulsion forte aux ventes.	新经理给销售带来了强劲的推动。
impulsion	L'État finance ce projet pour donner une impulsion à la recherche.	国家出资支持，为研究注入动力。
impulsion	Le plongeur prend son impulsion sur le bord de la piscine.	跳水的人蹬着泳池边起跳。
inacceptable	Un tel retard sans prévenir est inacceptable.	这样迟到还不打招呼，实在不能接受。
inacceptable	Elle a trouvé ce comportement inacceptable et est partie.	她认为这种行为不可容忍，转身就走了。
inacceptable	Ces prix sont tout simplement inacceptables.	这个价格简直高得离谱，无法接受。
inaccessible	Le sommet reste inaccessible en hiver.	这座山峰冬季无法攀登。
inaccessible	Sans mot de passe, ce fichier reste inaccessible.	没有密码，这个文件无法打开。
inaccessible	Son chef paraît inaccessible, toujours enfermé dans son bureau.	他的上司显得难以接近，总是关在办公室里。
inadmissible	Un retard de trois heures sans excuse, c'est inadmissible !	无缘无故迟到三个小时，简直离谱！
inadmissible	Le juge a jugé ces conditions de travail inadmissibles.	法官认定这些劳动条件不可容忍。
inadmissible	Une telle erreur serait inadmissible dans un hôpital.	在医院里出这种错是绝对不能接受的。
inaudible	Sa voix est restée inaudible pendant tout l'entretien.	整场面谈他的声音都小得听不清。
inaudible	L'annonce était inaudible à cause des klaxons.	因为汽车喇叭声，广播根本听不见。
inaudible	Parle plus fort, tu es inaudible au fond de la salle !	大点声，礼堂后排根本听不到你！
inauguration	L'inauguration du pont attire une foule considérable.	大桥落成典礼吸引了大批民众。
inauguration	Le maire a assisté à l'inauguration de la médiathèque.	市长出席了多媒体图书馆的开幕仪式。
inauguration	Pour l'inauguration de la boutique, le champagne coulera à flots.	店铺开业那天，香槟会敞开供应。
incapable	Face à cette panne, je me suis senti incapable de réagir.	面对这个故障，我完全不知道该怎么办。
incapable	Il est incapable de dire non à ses enfants.	他没法拒绝自己的孩子。
incapable	Sans son ordinateur, elle se sent incapable de travailler.	没有电脑，她觉得自己根本没法工作。
incertitude	Il traverse cette période d'incertitude avec beaucoup de courage.	他鼓起勇气熬过这段前途未卜的日子。
incertitude	L'incertitude du lendemain pèse sur les familles.	明天的不确定压得家家户户喘不过气。
incertitude	Elle a répondu avec une certaine incertitude dans la voix.	她回答时声音里带着几分迟疑。
incident	Un incident technique a retardé le décollage.	一个技术故障推迟了起飞。
incident	Le match a été interrompu après un incident entre les supporters.	球迷之间发生冲突后，比赛被迫中断。
incident	Rien à signaler, si ce n'est un incident mineur au parking.	没什么可报告的，只是停车场出了点小状况。
incision	Le chirurgien pratique une petite incision sous la cage thoracique.	外科医生在胸腔下方开了一个小切口。
incision	L'incision a cicatrisé en moins de deux semaines.	刀口不到两周就愈合了。
incision	On aperçoit une fine incision sur l'écorce de l'arbre.	树皮上能看到一道细细的切口。
incorrect	Ta réponse est incorrecte, relis bien la deuxième ligne.	你的答案不对，把第二行再读一遍。
incorrect	Il est incorrect de parler la bouche pleine à table.	嘴里含着饭说话不礼貌。
incorrect	Le correcteur a signalé deux chiffres incorrects dans mon calcul.	批改的人指出我的计算里有两个数字错了。
incurable	Son optimisme incurable remonte le moral de tout le service.	他那没药救的乐观劲儿鼓舞了整个部门。
incurable	La maladie s'est révélée incurable malgré les traitements.	尽管一直治疗，病还是治不好。
incurable	C'est un romantique incurable qui écrit des poèmes chaque soir.	他是个无可救药的浪漫派，每晚都写诗。
index	Consulte l'index en fin de volume pour retrouver le chapitre.	查卷末索引就能找到那一章。
index	Elle lève l'index pour demander la parole.	她竖起食指要求发言。
index	Il s'est brûlé l'index en sortant le plat du four.	从烤箱端菜时他烫伤了食指。
indication	Suis les indications du panneau jusqu'au parking.	按指示牌的指引一直开到停车场。
indication	Le médecin vous donnera toutes les indications nécessaires.	医生会告诉你所有必要的注意事项。
indication	Son sourire était une bonne indication de son humeur.	他的微笑清楚地透露了他的心情。
indispensable	Une bonne nuit de sommeil est indispensable avant l'examen.	考试前一晚睡好觉必不可少。
indispensable	Ce dictionnaire est indispensable pour tout étudiant en langue.	这本词典是每个语言学习者的必备品。
indispensable	Ta présence est indispensable à la réunion de lundi.	周一的会议你必须到场。
indulgence	Montre un peu d'indulgence, c'est sa première journée.	宽容点吧，这是他上班第一天。
indulgence	Le jury a fait preuve d'indulgence envers le jeune patineur.	评委对年轻的滑冰选手网开一面。
indulgence	Il réclame plus d'indulgence pour les erreurs de jeunesse.	他呼吁对年轻时的过错多些宽厚。
indulgent	Ce professeur est indulgent avec les retardataires.	这位老师对迟到的人很宽容。
indulgent	Elle n'est pas très indulgente envers elle-même.	她对自己并不太宽容。
indulgent	Soyons indulgents, il débute tout juste dans le métier.	我们宽容些吧，他刚入行。
inestimable	Ce manuscrit a une valeur inestimable pour les historiens.	这份手稿对历史学家来说价值无法估量。
inestimable	Votre aide m'a été d'un secours inestimable.	你的帮助对我弥足珍贵。
inestimable	Le musée assure des œuvres d'une valeur inestimable.	博物馆为价值连城的艺术品上了保险。
inexplicable	Sa disparition demeure inexplicable.	他的失踪至今无法解释。
inexplicable	Il éprouve une frayeur inexplicable devant les ascenseurs.	他一见到电梯就莫名恐惧。
inexplicable	Pour une raison inexplicable, ce village échappe aux orages.	不知什么原因，这个村庄总是躲过雷暴。
infantile	Ces rires infantiles traversent le couloir de la maternelle.	幼儿园走廊里传来稚嫩的笑声。
infantile	Quitter l'équipe pour un oui ou pour un non, c'est infantile.	说翻脸就翻脸退出团队，太幼稚了。
infantile	Une maladie infantile comme la scarlatine se soigne bien aujourd'hui.	猩红热这类幼儿疾病如今很好治。
infect	Il fait un temps infect depuis lundi.	从周一起天气就一直糟透了。
infect	Une odeur infecte flotte au-dessus des poubelles.	垃圾箱上方飘着一股恶臭。
infect	La cantine sert une soupe d'un goût infect.	食堂的汤难喝得要命。
infection	Cette plaie mal désinfectée a causé une infection.	这处伤口消毒不彻底，引发了感染。
infection	Le médecin prescrit des antibiotiques contre l'infection.	医生开了抗生素来治疗感染。
infection	L'hôpital a renforcé ses protocoles contre les infections.	医院强化了防控感染的规程。
infernal	Le trafic est infernal sur la rocade en heure de pointe.	高峰时段环路的交通让人抓狂。
infernal	Ce vacarme infernal m'empêche de me concentrer.	这地狱般的噪音让我无法集中精神。
infernal	Ils ont grimpé sous un soleil infernal jusqu'au refuge.	他们在毒辣的日头下一直爬到山间小屋。
influence	La publicité a une forte influence sur les enfants.	广告对小孩子的影响很大。
influence	Sous l'influence de son nouvel ami, il a changé de style.	受新朋友的影响，他换了风格。
influence	Ce professeur a exercé une influence durable sur sa façon d'écrire.	这位老师对他写作方式的影响很深远。
influent	C'est un journaliste très influent dans les milieux politiques.	这位记者在政界很有影响力。
influent	Elle est devenue une voix influente du syndicat.	她成了工会里举足轻重的声音。
influent	Un actionnaire influent a bloqué le projet de fusion.	一位有分量的股东否决了合并计划。
info	J'ai une info à te donner : le concert de samedi est annulé.	告诉你个消息：周六的音乐会取消了。
info	Regarde les infos ce soir, il va encore pleuvoir sur la région.	今晚看看新闻，这一地区又要下雨了。
info	La rumeur a circulé avant que l'info officielle ne soit publiée.	官方消息发布之前，谣言已经传开了。
information	Merci pour cette information, elle m'a été très utile.	谢谢你提供的信息，帮了我大忙。
information	Le service client demande des informations sur la commande.	客服索要订单的相关信息。
information	Il a refusé de donner des informations à la police.	他拒绝向警方提供情况。
informer	Je vous informe que le magasin fermera plus tôt ce soir.	我通知您，商店今晚提早关门。
informer	Informe-moi dès que tu as du nouveau sur le déménagement.	搬家有新消息就马上告诉我。
informer	Les parents ont été informés du changement d'horaire par courriel.	学校已通过电子邮件告知家长时间调整。
infraction	Stationner ici constitue une infraction au code de la route.	在这儿停车违反交通法规。
infraction	Il a écopé d'une amende pour une simple infraction.	他因一次轻微违章被罚款。
infraction	Aucune infraction n'a été relevée lors du contrôle.	检查中没有发现任何违法行为。
initial	Le plan initial prévoyait trois salles, pas deux.	最初的方案规划的是三个厅，不是两个。
initial	Son enthousiasme initial s'est vite éteint.	他最初的热情很快就熄灭了。
initial	Le devis initial a doublé en cours de chantier.	施工过程中，最初的报价翻了一倍。
initiative	L'association a lancé une initiative pour nettoyer la plage.	协会发起了一项清理海滩的倡议。
initiative	C'est à toi de prendre l'initiative de t'excuser.	该由你主动去道歉。
initiative	De sa propre initiative, il a réparé la clôture.	他自作主张把围栏修好了。
injection	Le vaccin se fait en une seule injection.	这种疫苗只需注射一针。
injection	L'infirmière lui a fait une injection dans le bras.	护士在他的手臂上打了一针。
injection	La voiture a un problème d'injection.	这辆车喷油系统出了故障。
injure	Il a proféré des injures contre l'arbitre.	他对裁判破口大骂。
injure	Répondre aux injures par le silence est souvent plus fort.	面对辱骂，沉默往往更有力。
injure	Une injure en pleine rue peut coûter une amende.	在大街上骂人可能被罚款。
injustice	Cette injustice restera gravée dans la mémoire de la famille.	这桩冤屈将永远刻在全家的记忆里。
injustice	Il lutte contre l'injustice sociale depuis vingt ans.	二十年来他一直在与社会不公作斗争。
injustice	Quelle injustice de punir tout le groupe pour un seul !	因一个人连累全组受罚，太不公平了！
innocence	L'enquête a fini par prouver son innocence.	调查最终证明了他的清白。
innocence	Il clame son innocence depuis le premier jour.	从第一天起他就坚称自己无辜。
innocence	Le sourire d'innocence du bébé a fait fondre sa grand-mère.	婴儿天真的笑容融化了奶奶的心。
innocent	Le tribunal a reconnu l'accusé innocent après vérification.	经过核实，法庭认定被告无罪。
innocent	Ce bébé au regard innocent ne comprend rien à la dispute.	这个眼神天真的小宝宝完全不懂大人在吵什么。
innocent	Elle a posé une question toute innocente : pourquoi le ciel est bleu ?	她天真地问了个问题：天为什么是蓝的？
insatiable	Cet investisseur insatiable veut toujours plus de rendement.	这个贪得无厌的投资人总想要更高回报。
insatiable	Elle est insatiable de récits d'aventures.	她对冒险故事百听不厌。
insatiable	Sa curiosité insatiable le pousse à apprendre trois langues.	永不满足的好奇心促使他学三门语言。
inscription	La date limite d'inscription est le 30 juin.	报名截止日期是六月三十日。
inscription	L'inscription gravée sur la pierre est presque illisible.	石头上刻的题词几乎看不清了。
inscription	Il a confirmé son inscription à la bibliothèque municipale.	他确认了市图书馆的注册。
insensible	Il est resté insensible aux critiques de la presse.	他对媒体的批评无动于衷。
insensible	Ses doigts sont restés insensibles après des heures dans le froid.	在冰天雪地里泡了几小时，手指失去了知觉。
insensible	Rien ne la laisse insensible, elle pleure à chaque film.	她什么都动情，看什么电影都哭。
insolence	Son insolence envers le proviseur lui a valu une retenue.	他对校长出言不逊，被罚留校。
insolence	Il répond avec une insolence calculée aux questions gênantes.	面对难堪的问题，他回敬以有备而来的放肆。
insolence	Cette insolence de jeunesse finit par charmer le vieux professeur.	这股少年人的傲气最后竟打动了老教授。
insolent	Un élève insolent a répondu à la maîtresse devant tous.	一个无礼的学生当众顶撞了老师。
insolent	Son sourire insolent cache une vraie générosité.	他那副狂放的笑容下藏着真心实意的慷慨。
insolent	Ne prends pas ce ton insolent avec moi !	别用这种傲慢的口气跟我说话！
insouciant	Des enfants insouciants jouent au ballon sur la plage.	无忧无虑的孩子们在海滩上踢球。
insouciant	Il traverse les examens avec un air insouciant.	他一副若无其事的样子去应付考试。
insouciant	Elle était insouciante avant cette année difficile.	在这艰难的一年之前，她活得无忧无虑。
inspection	L'usine se prépare à l'inspection annuelle.	工厂正在为年度检查做准备。
inspection	Une inspection rapide du toit a révélé des tuiles fissurées.	对屋顶的快速检查发现了开裂的瓦片。
inspection	L'inspection des bagages a pris du retard.	行李检查耽搁了时间。
inspiration	J'ai trouvé l'inspiration en marchant au bord de la mer.	在海边散步时，我找到了灵感。
inspiration	Prends une profonde inspiration avant de plonger.	跳水之前先深深吸一口气。
inspiration	Ce peintre s'inspire des paysages de Provence.	这位画家的创作灵感来自普罗旺斯的风景。
installation	L'installation du chauffage est prévue la semaine prochaine.	暖气安装定在下周。
installation	Les installations sportives ouvrent à huit heures.	体育设施八点开放。
installation	Son installation dans le nouvel appartement s'est bien passée.	他搬进新公寓的安置过程很顺利。
installer	Le technicien installe la fibre dans tout le bâtiment.	技术员正在给整栋楼安装光纤。
installer	Nous nous sommes installés près de la cheminée pour dîner.	我们挨着壁炉坐下吃晚饭。
installer	Il faut installer une alarme avant de partir en vacances.	度假出发之前得装个警报器。
instant	Attends un instant, je finis mon message et j'arrive.	稍等片刻，我把消息发完就来。
instant	Il a hésité un instant avant d'accepter l'invitation.	他犹豫了一下才接受邀请。
instant	En un instant, le ciel s'est couvert et l'orage a éclaté.	转眼间天色一暗，暴风雨来了。
instinct	Par instinct, le chat s'est mis à l'abri avant l'orage.	凭着本能，猫在暴风雨来临前躲了起来。
instinct	Elle suit son instinct et refuse l'offre.	她听从直觉，拒绝了这份报价。
instinct	L'instinct maternel est puissant chez cette espèce.	这个物种的母性本能很强。
institution	Cette université est une institution respectée depuis deux siècles.	这所大学两百年来一直备受尊崇。
institution	Le mariage reste une institution importante dans cette région.	在这一地区，婚姻仍是一项重要的制度。
institution	De nouvelles institutions financières s'installent dans le quartier.	一些新的金融机构正在进驻这个街区。
instruction	Lis attentivement les instructions avant de monter l'étagère.	组装书架前，仔细阅读说明书。
instruction	L'instruction est obligatoire jusqu'à seize ans.	十六岁之前必须接受教育。
instruction	L'instruction du dossier avance lentement.	案卷的调查进展缓慢。
instrument	Elle joue de trois instruments : le piano, la flûte et le violon.	她会三种乐器：钢琴、长笛和小提琴。
instrument	Le pilote vérifie tous les instruments avant le décollage.	起飞前，飞行员要检查所有仪表。
instrument	Ce microscope est un instrument précieux au laboratoire.	这台显微镜是实验室里很贵重的仪器。
insupportable	Cette chaleur est insupportable sans climatiseur.	没有空调，这种热天简直没法忍受。
insupportable	Il devient insupportable quand il perd.	他输的时候特别讨人厌。
insupportable	Le bruit des travaux est devenu insupportable.	施工噪音已经让人无法忍受。
intact	Le colis est arrivé intact malgré la grève.	尽管赶上罢工，包裹仍完好送达。
intact	Sa réputation reste intacte après ce scandale.	这场风波过后，他的名誉丝毫未损。
intact	Les fresques sont intactes depuis quatre siècles.	这些壁画四个世纪以来保存完好。
intelligence	Il résout les problèmes avec une intelligence remarquable.	他以过人的智慧解决问题。
intelligence	L'intelligence artificielle transforme déjà nos métiers.	人工智能已经在改变我们的职业。
intelligence	L'intelligence des corbeaux surprend les chercheurs.	乌鸦的智力让研究人员惊讶。
intelligent	C'est un élève intelligent qui pose beaucoup de questions.	他是个聪明的学生，总爱提问题。
intelligent	Ta remarque est très intelligente, je n'y avais pas pensé.	你这个意见很有见地，我之前都没想到。
intelligent	Ce chien comprend vite, il est vraiment intelligent.	这只狗理解得很快，真是聪明。
intense	Une émotion intense l'a envahie devant la mer.	面对大海，一股强烈的情绪涌上她的心头。
intense	Ce stage propose un rythme intense de huit heures par jour.	这个培训课程强度很大，每天八小时。
intense	Le débat a été intense mais courtois.	辩论十分激烈，但仍不失风度。
intention	Je n'ai aucune intention de te vexer.	我完全没有惹你生气的意思。
intention	Elle a l'intention de reprendre ses études.	她打算重新读书。
intention	Il nous a fait part de ses bonnes intentions.	他向我们表明了善意。
intercepter	Le gardien a intercepté le ballon au nez de l'attaquant.	守门员在进攻队员眼前把球截了下来。
intercepter	La police a intercepté la voiture sur l'autoroute.	警察在高速公路上拦下了那辆车。
intercepter	Le missile a été intercepté au-dessus de la mer.	导弹在海上空被拦截。
interdiction	L'interdiction de fumer s'applique aussi aux terrasses.	禁烟令同样适用于露天座位。
interdiction	Il a contesté son interdiction de stade.	他对禁入球场的处罚提出申诉。
interdiction	Un panneau annonce l'interdiction de camper sur la plage.	牌子写着禁止在海滩露营。
interminable	La file d'attente paraît interminable devant le guichet.	窗口前的队伍长得望不到头。
interminable	Ce discours interminable a épuisé toute la salle.	这场冗长的讲话把全场都拖垮了。
interminable	L'hiver a été interminable cette année dans le nord.	今年北方的冬天没完没了。
international	L'aéroport international accueille des vols venus du monde entier.	这座国际机场接纳来自世界各地的航班。
international	Ce traité international protège les océans de la surpêche.	这项国际条约保护海洋免受过度捕捞。
international	Le tournoi attire des équipes de réputation internationale.	这项锦标赛吸引了具有国际声誉的队伍。
interne	Ce problème est interne à l'entreprise.	这个问题属于公司内部事务。
interne	La réforme touche les affaires internes du syndicat.	改革涉及工会的内部事务。
interne	C'est l'interne de garde qui a répondu en pleine nuit.	深夜里是值班的实习医生接的电话。
interrogation	Le professeur a annoncé une interrogation écrite pour lundi.	老师宣布周一有小测验。
interrogation	Après trois heures d'interrogation, le suspect a fini par parler.	审讯三小时后，嫌疑人终于开口了。
interrogation	Le silence qui a suivi sa question traduisait une totale interrogation.	他的提问之后一片沉默，满是困惑。
interruption	Une panne a causé l'interruption du service.	一起故障导致服务中断。
interruption	Après une courte interruption, la réunion a repris.	短暂中断之后，会议继续进行。
interruption	Il redoute l'interruption de son contrat en fin de mois.	他担心月底合同会被中止。
intervention	Son intervention en réunion a débloqué la situation.	他在会上的发言打破了僵局。
intervention	Une intervention chirurgicale est prévue jeudi.	手术定在周四。
intervention	L'intervention des pompiers a duré trois heures.	消防员的救援行动持续了三个小时。
intrigue	L'intrigue du film se noue autour d'un héritage.	电影的情节围绕一笔遗产展开。
intrigue	Une intrigue palatiale a précipité la chute du ministre.	一场宫廷阴谋加速了那位大臣的倒台。
intrigue	Le polar multiplie les intrigues secondaires.	这部侦探小说的支线情节层出不穷。
intriguer	Son départ brusque intrigue toute l'équipe.	他的突然离开让全组人都摸不着头脑。
intriguer	Cette lettre anonyme m'intrigue depuis hier.	这封匿名信从昨天起就让我好奇。
intriguer	Les moteurs secrets du complot intriguaient les historiens.	阴谋背后的隐秘动机令历史学家着迷。
introduction	Relis l'introduction du mémoire, elle manque de clarté.	把论文的引言再改改，写得不够清楚。
introduction	L'introduction de l'euro a demandé des années de préparation.	欧元的引进经过了多年的准备。
introduction	Ce manuel sert d'introduction à la philosophie.	这本教材是哲学的入门读物。
intrusion	L'entreprise a subi une intrusion dans son réseau interne.	公司内网遭到了入侵。
intrusion	Il a dénoncé cette intrusion dans sa vie privée.	他控诉这种侵犯私生活的行为。
intrusion	Une intrusion nocturne a été filmée par la caméra du portail.	门禁摄像头拍下了夜里的闯入者。
intuition	Son intuition ne l'a jamais trompée.	她的直觉从没出过错。
intuition	J'ai l'intuition que quelque chose ne va pas.	我直觉有点不对劲。
intuition	Les grands chercheurs allient raisonnement et intuition.	伟大的研究者把推理和直觉结合起来。
inutile	Il est inutile de crier, personne n'entend.	喊也没用，没人听得见。
inutile	Cet achat s'est révélé totalement inutile.	这次购物证明完全是白花钱。
inutile	Toutes mes excuses semblaient inutiles.	我所有的道歉似乎都无济于事。
invasion	L'invasion de criquets a ravagé les champs.	蝗虫入侵毁掉了庄稼地。
invasion	Ce château a résisté à plusieurs invasions.	这座城堡抵挡过多次入侵。
invasion	L'invasion du canapé par les chats se répète chaque soir.	猫霸占沙发的入侵每晚都会上演。
invention	L'imprimerie est une invention majeure de l'humanité.	印刷术是人类的一项重大发明。
invention	Son histoire de pêche miraculeuse est une pure invention.	他那段神奇钓鱼的经历纯属编造。
invention	Ce gadget est la dernière invention de mon oncle.	这个小玩意是我叔叔的最新发明。
inverse	C'est exactement l'inverse.	事实恰恰相反。
inverse	Il est parti dans la direction inverse.	他朝相反的方向走了。
inverse	L'inverse se produit en hiver : les touristes repartent.	冬天情况正好倒过来，游客都走了。
investigation	L'équipe d'investigation remonte la piste du faux courtier.	调查组顺着假掮客的线索一路追查。
investigation	Une longue investigation a abouti à cette arrestation.	经过长期侦查，终于实施这次抓捕。
investigation	Les journalistes d'investigation publient leur dossier vendredi.	调查记者的专题报道周五见报。
invincible	Cette équipe paraît invincible depuis le début de la saison.	从赛季开始，这支队伍就势不可挡。
invincible	Il croyait son château invincible jusqu'à ce siège.	直到那次围城之前，他都以为自己的城堡固若金汤。
invincible	Sa bonne humeur reste invincible, même le lundi matin.	哪怕是周一早晨，他的好心情也无坚不摧。
invisible	À cette distance, la côte reste invisible.	距离这么远，海岸线还看不见。
invisible	Une encre invisible apparaît sous la lampe.	隐形墨水在灯下显出字来。
invisible	Son travail de l'ombre reste invisible pour le public.	他幕后的工作公众看不见。
invitation	Nous avons reçu une invitation au mariage de notre voisine.	我们收到了邻居婚礼的邀请。
invitation	Merci pour ton invitation au pique-nique de dimanche.	谢谢你邀请我参加周日的野餐。
invitation	Les invitations sont parties un mois à l'avance.	请帖提前一个月就发出去了。
inviter	Nous invitons les voisins pour un apéritif samedi soir.	星期六晚上我们请邻居们来喝一杯。
inviter	Elle m'invite à dîner chez elle ce vendredi.	这个星期五她请我去她家吃晚饭。
inviter	On t'invite à la fête de départ de Julien.	朱利安的欢送会邀请你参加。
iris	Des iris bleus bordent l'allée du jardin.	蓝色的鸢尾花沿花园小径盛开。
iris	L'iris de son œil vire au gris avec l'âge.	上了年纪，她的虹膜渐渐泛灰。
iris	Le peintre a fixé un iris violet dans un vase de grès.	画家把一朵紫鸢尾插在粗陶瓶里画了下来。
irruption	Son irruption en plein cours a fait rire toute la classe.	他突然闯进课堂，逗得全班大笑。
irruption	La police a fait irruption dans l'entrepôt à l'aube.	警察拂晓突袭了那座仓库。
irruption	L'irruption du portable a bouleversé nos habitudes.	手机的横空出世改变了我们的生活习惯。
islam	L'islam est la deuxième religion du pays.	伊斯兰教是该国的第二大宗教。
islam	Il étudie l'histoire de l'islam à l'université.	他在大学研究伊斯兰教历史。
islam	Ce musée présente les arts de l'islam classique.	这家博物馆展出了古典伊斯兰艺术。
issue	L'issue de secours est bloquée par des cartons.	安全出口被纸箱堵住了。
issue	Les négociations n'offrent plus aucune issue honorable.	谈判已经找不到体面的出路。
issue	Ils cherchent une issue au conflit depuis des mois.	几个月来他们一直在为冲突寻找出路。
