que	ki	ki	[ki] 那个；谁；什么<代>
composição	/kõ.po.ziˈsɐ̃w̃/	/kõ.po.ziˈsɐ̃w̃/	[kõ.po.ziˈsɐ̃w̃] 组成<名>
sequestro	/seˈkwɛs.tɾu/	/seˈkwɛs.tɾu/	[seˈkwɛs.tɾu] 绑架<名>
colisão	/ko.liˈzɐ̃w̃/	/ko.liˈzɐ̃w̃/	[ko.liˈzɐ̃w̃] 碰撞<名>
encostar	/ẽ.kosˈta(ʁ)/	/ẽ.kosˈta(ʁ)/	[ẽ.kosˈta(ʁ)] 靠边停车<动>
espertinho	/is.pɛʁˈt͡ʃĩ.ɲu/	/is.pɛʁˈt͡ʃĩ.ɲu/	[is.pɛʁˈt͡ʃĩ.ɲu] 聪明人<名>
inicialmente	/i.ni.siˌawˈmẽ.t͡ʃi/	/i.ni.siˌawˈmẽ.t͡ʃi/	[i.ni.siˌawˈmẽ.t͡ʃi] 最初<副>
imigrante	/i.miˈɡɾɐ̃.t͡ʃi/	/i.miˈɡɾɐ̃.t͡ʃi/	[i.miˈɡɾɐ̃.t͡ʃi] 移民<名>
sobrenatural	/so.bɾe.na.tuˈɾaw/	/so.bɾe.na.tuˈɾaw/	[so.bɾe.na.tuˈɾaw] 超自然的<名>
durão	/duˈɾɐ̃w̃/	/duˈɾɐ̃w̃/	[duˈɾɐ̃w̃] 强硬<名>
trilho	/ˈtɾi.ʎu/	/ˈtɾi.ʎu/	[ˈtɾi.ʎu] 铁路<名>
tijolo	/t͡ʃiˈʒo.lu/	/t͡ʃiˈʒo.lu/	[t͡ʃiˈʒo.lu] 砖<名>
cadete	/kaˈde.t͡ʃi/	/kaˈde.t͡ʃi/	[kaˈde.t͡ʃi] 学员<名>
sinceridade	/sĩ.se.ɾiˈda.d͡ʒi/	/sĩ.se.ɾiˈda.d͡ʒi/	[sĩ.se.ɾiˈda.d͡ʒi] 真诚<名>
décimo	/ˈdɛ.si.mu/	/ˈdɛ.si.mu/	[ˈdɛ.si.mu] 第十<名>
amaldiçoado	/a.maw.d͡ʒi.soˈa.du/	/a.maw.d͡ʒi.soˈa.du/	[a.maw.d͡ʒi.soˈa.du] 被诅咒的<形>
pa	/pa/	/pa/	[pa] 帕<介>
contenção	/kõ.tẽˈsɐ̃w̃/	/kõ.tẽˈsɐ̃w̃/	[kõ.tẽˈsɐ̃w̃] 遏制<名>
sufocar	/su.foˈka(ʁ)/	/su.foˈka(ʁ)/	[su.foˈka(ʁ)] 窒息<动>
fiscal	/fisˈkaw/	/fisˈkaw/	[fisˈkaw] 税<名>
psicológico	/pi.si.koˈlɔ.ʒi.ku/	/pi.si.koˈlɔ.ʒi.ku/	[pi.si.koˈlɔ.ʒi.ku] 心理的<形>
eco	/ˈɛ.ku/	/ˈɛ.ku/	[ˈɛ.ku] 回声<名>
agricultura	a.gɾi.kuw.ˈtu.ɾə	a.gɾi.kuw.ˈtu.ɾə	[a.gɾi.kuw.ˈtu.ɾə] 农业<名>
desvantagem	/dez.vɐ̃ˈta.ʒẽj̃/	/dez.vɐ̃ˈta.ʒẽj̃/	[dez.vɐ̃ˈta.ʒẽj̃] 劣势<名>
variedade	/va.ɾi.eˈda.d͡ʒi/	/va.ɾi.eˈda.d͡ʒi/	[va.ɾi.eˈda.d͡ʒi] 品种<名>
penhasco	/pẽˈɲas.ku/	/pẽˈɲas.ku/	[pẽˈɲas.ku] 悬崖<名>
discordar	/d͡ʒis.koʁˈda(ʁ)/	/d͡ʒis.koʁˈda(ʁ)/	[d͡ʒis.koʁˈda(ʁ)] 不同意<动>
órfão	/ˈɔʁ.fɐ̃w̃/	/ˈɔʁ.fɐ̃w̃/	[ˈɔʁ.fɐ̃w̃] 孤儿<名>
tapar	/taˈpa(ʁ)/	/taˈpa(ʁ)/	[taˈpa(ʁ)] 封面<动>
desprezo	/desˈpɾe.zu/	/desˈpɾe.zu/	[desˈpɾe.zu] 蔑视<名>
igualdade	/i.ɡwawˈda.d͡ʒi/	/i.ɡwawˈda.d͡ʒi/	[i.ɡwawˈda.d͡ʒi] 平等<名>
grandioso	/ɡɾɐ̃.d͡ʒiˈo.zu/	/ɡɾɐ̃.d͡ʒiˈo.zu/	[ɡɾɐ̃.d͡ʒiˈo.zu] 宏伟的<形>
isolar	/i.zoˈla(ʁ)/	/i.zoˈla(ʁ)/	[i.zoˈla(ʁ)] 隔离<动>
preliminar	/pɾe.li.miˈnaʁ/	/pɾe.li.miˈnaʁ/	[pɾe.li.miˈnaʁ] 初步的<形>
torpedo	/toʁˈpe.du/	/toʁˈpe.du/	[toʁˈpe.du] 鱼雷<名>
vala	/ˈva.lɐ/	/ˈva.lɐ/	[ˈva.lɐ] 沟渠<名>
aceso	/aˈse.zu/	/aˈse.zu/	[aˈse.zu] 点亮<形>
demônio	/deˈmõ.ni.u/	/deˈmõ.ni.u/	[deˈmõ.ni.u] 恶魔<名>
rabino	/ʁaˈbĩ.nu/	/ʁaˈbĩ.nu/	[ʁaˈbĩ.nu] 拉比<名>
romper	/ʁõˈpe(ʁ)/	/ʁõˈpe(ʁ)/	[ʁõˈpe(ʁ)] 打破<动>
alterado	aw.te.ˈɾa.dʊ	aw.te.ˈɾa.dʊ	[aw.te.ˈɾa.dʊ] 改变了<形>
adjunto	/ad͡ʒˈʒũ.tu/	/ad͡ʒˈʒũ.tu/	[ad͡ʒˈʒũ.tu] 副手<名>
fotografar	/fo.to.ɡɾaˈfa(ʁ)/	/fo.to.ɡɾaˈfa(ʁ)/	[fo.to.ɡɾaˈfa(ʁ)] 照片<动>
vago	/ˈva.ɡu/	/ˈva.ɡu/	[ˈva.ɡu] 空缺<名>
melhora	/meˈʎɔ.ɾɐ/	/meˈʎɔ.ɾɐ/	[meˈʎɔ.ɾɐ] 改善<名>
financiar	/fi.nɐ̃.siˈa(ʁ)/	/fi.nɐ̃.siˈa(ʁ)/	[fi.nɐ̃.siˈa(ʁ)] 金融<动>
doação	/du.aˈsɐ̃w̃/	/du.aˈsɐ̃w̃/	[du.aˈsɐ̃w̃] 捐赠<名>
bailarina	/baj.laˈɾĩ.nɐ/	/baj.laˈɾĩ.nɐ/	[baj.laˈɾĩ.nɐ] 芭蕾舞演员<名>
copiar	/ko.piˈa(ʁ)/	/ko.piˈa(ʁ)/	[ko.piˈa(ʁ)] 复制<名>
dog	/ˈdɔ.ɡi/	/ˈdɔ.ɡi/	[ˈdɔ.ɡi] 狗<名>
faraó	/fa.ɾaˈɔ/	/fa.ɾaˈɔ/	[fa.ɾaˈɔ] 法老<名>
sénior	/ˈsɛ.njɔɾ/	/ˈsɛ.njɔɾ/	[ˈsɛ.njɔɾ] 高级<名>
capuz	/kaˈpu(j)s/	/kaˈpu(j)s/	[kaˈpu(j)s] 引擎盖<名>
patrulhar	/pa.tɾuˈʎa(ʁ)/	/pa.tɾuˈʎa(ʁ)/	[pa.tɾuˈʎa(ʁ)] 巡逻<动>
chili	/ˈʃi.li/	/ˈʃi.li/	[ˈʃi.li] 辣椒<名>
ova	/ˈɔ.vɐ/	/ˈɔ.vɐ/	[ˈɔ.vɐ] 卵子<名>
improvisar	/ĩ.pɾo.viˈza(ʁ)/	/ĩ.pɾo.viˈza(ʁ)/	[ĩ.pɾo.viˈza(ʁ)] 即兴发挥<动>
aliviado	/a.li.viˈa.du/	/a.li.viˈa.du/	[a.li.viˈa.du] 松了口气<形>
mercenário	/meʁ.seˈna.ɾju/	/meʁ.seˈna.ɾju/	[meʁ.seˈna.ɾju] 雇佣兵<名>
dedicação	/de.d͡ʒi.kaˈsɐ̃w̃/	/de.d͡ʒi.kaˈsɐ̃w̃/	[de.d͡ʒi.kaˈsɐ̃w̃] 奉献<名>
doar	/duˈa(ʁ)/	/duˈa(ʁ)/	[duˈa(ʁ)] 捐赠<动>
observador	/o.bi.seʁ.vaˈdoʁ/	/o.bi.seʁ.vaˈdoʁ/	[o.bi.seʁ.vaˈdoʁ] 观察者<名>
analista	/a.naˈlis.tɐ/	/a.naˈlis.tɐ/	[a.naˈlis.tɐ] 分析师<名>
condenar	/kõ.deˈna(ʁ)/	/kõ.deˈna(ʁ)/	[kõ.deˈna(ʁ)] 谴责<动>
tese	/ˈtɛ.zi/	/ˈtɛ.zi/	[ˈtɛ.zi] 论文<名>
cessar	/seˈsa(ʁ)/	/seˈsa(ʁ)/	[seˈsa(ʁ)] 停止<动>
realeza	/ʁe.aˈle.zɐ/	/ʁe.aˈle.zɐ/	[ʁe.aˈle.zɐ] 版税<名>
tambor	/tɐ̃ˈboʁ/	/tɐ̃ˈboʁ/	[tɐ̃ˈboʁ] 鼓<名>
cuspir	/kusˈpi(ʁ)/	/kusˈpi(ʁ)/	[kusˈpi(ʁ)] 吐口水<动>
lixeiro	/liˈʃe(j).ɾu/	/liˈʃe(j).ɾu/	[liˈʃe(j).ɾu] 垃圾人<名>
homicida	/o.miˈsi.dɐ/	/o.miˈsi.dɐ/	[o.miˈsi.dɐ] 杀人的<名>
ketchup	/ˌkɛt͡ʃˈʃu.pi/	/ˌkɛt͡ʃˈʃu.pi/	[ˌkɛt͡ʃˈʃu.pi] 番茄酱<名>
desordem	/deˈzɔʁ.dẽj̃/	/deˈzɔʁ.dẽj̃/	[deˈzɔʁ.dẽj̃] 紊乱<名>
confiável	/kõ.fiˈa.vew/	/kõ.fiˈa.vew/	[kõ.fiˈa.vew] 值得信赖的<形>
exagero	/e.zaˈʒe.ɾu/	/e.zaˈʒe.ɾu/	[e.zaˈʒe.ɾu] 夸张<名>
cap	/ˈkɛ.pi/	/ˈkɛ.pi/	[ˈkɛ.pi] 帽<名>
exigente	/e.ziˈʒẽ.t͡ʃi/	/e.ziˈʒẽ.t͡ʃi/	[e.ziˈʒẽ.t͡ʃi] 要求严格<形>
livremente	/ˌli.vɾiˈmẽ.t͡ʃi/	/ˌli.vɾiˈmẽ.t͡ʃi/	[ˌli.vɾiˈmẽ.t͡ʃi] 自由地<副>
vitamina	/vi.taˈmĩ.nɐ/	/vi.taˈmĩ.nɐ/	[vi.taˈmĩ.nɐ] 维生素<名>
envergonhar	/ẽ.veʁ.ɡõˈɲa(ʁ)/	/ẽ.veʁ.ɡõˈɲa(ʁ)/	[ẽ.veʁ.ɡõˈɲa(ʁ)] 使人难堪<动>
analgésico	/a.nawˈʒɛ.zi.ku/	/a.nawˈʒɛ.zi.ku/	[a.nawˈʒɛ.zi.ku] 镇痛剂<名>
ultimo	uwˈt͡ʃĩ.mu	uwˈt͡ʃĩ.mu	[uwˈt͡ʃĩ.mu] 最后<形>
assentar	/a.sẽˈta(ʁ)/	/a.sẽˈta(ʁ)/	[a.sẽˈta(ʁ)] 解决<动>
negligência	/ne.ɡliˈʒẽ.sjɐ/	/ne.ɡliˈʒẽ.sjɐ/	[ne.ɡliˈʒẽ.sjɐ] 疏忽<名>
injustiça	/ĩ.ʒusˈt͡ʃi.sɐ/	/ĩ.ʒusˈt͡ʃi.sɐ/	[ĩ.ʒusˈt͡ʃi.sɐ] 不公正<名>
avante	/aˈvɐ̃.t͡ʃi/	/aˈvɐ̃.t͡ʃi/	[aˈvɐ̃.t͡ʃi] 前进<副>
corar	/koˈɾa(ʁ)/	/koˈɾa(ʁ)/	[koˈɾa(ʁ)] 脸红<动>
aleijado	/a.le(j)ˈʒa.du/	/a.le(j)ˈʒa.du/	[a.le(j)ˈʒa.du] 残废<名>
ide	/ˈi.d͡ʒi/	/ˈi.d͡ʒi/	[ˈi.d͡ʒi] 去<名>
bora	/ˈbɔ.ɾɐ/	/ˈbɔ.ɾɐ/	[ˈbɔ.ɾɐ] 我们走吧<叹>
selecção	se.le.ˈsãʊ̃	se.le.ˈsãʊ̃	[se.le.ˈsãʊ̃] 选择<名>
taxista	/takˈsis.tɐ/	/takˈsis.tɐ/	[takˈsis.tɐ] 出租车司机<名>
rolar	/ʁoˈla(ʁ)/	/ʁoˈla(ʁ)/	[ʁoˈla(ʁ)] 卷<动>
triunfo	/ˈtɾiw̃.fu/	/ˈtɾiw̃.fu/	[ˈtɾiw̃.fu] 胜利<名>
agonia	/a.ɡoˈni.ɐ/	/a.ɡoˈni.ɐ/	[a.ɡoˈni.ɐ] 痛苦<名>
equação	/e.kwaˈsɐ̃w̃/	/e.kwaˈsɐ̃w̃/	[e.kwaˈsɐ̃w̃] 方程<名>
ambicioso	/ɐ̃.bi.siˈo.zu/	/ɐ̃.bi.siˈo.zu/	[ɐ̃.bi.siˈo.zu] 雄心勃勃的<形>
chicote	/ʃiˈkɔ.t͡ʃi/	/ʃiˈkɔ.t͡ʃi/	[ʃiˈkɔ.t͡ʃi] 鞭子<名>
retaguarda	/ʁe.taˈɡwaʁ.dɐ/	/ʁe.taˈɡwaʁ.dɐ/	[ʁe.taˈɡwaʁ.dɐ] 后部<名>
eletricidade	/e.le.tɾi.siˈda.d͡ʒi/	/e.le.tɾi.siˈda.d͡ʒi/	[e.le.tɾi.siˈda.d͡ʒi] 电力<名>
desprezível	/des.pɾeˈzi.vew/	/des.pɾeˈzi.vew/	[des.pɾeˈzi.vew] 卑鄙的<形>
desgosto	/dezˈɡos.tu/	/dezˈɡos.tu/	[dezˈɡos.tu] 心碎<名>
dezoito	/deˈzoj.tu/	/deˈzoj.tu/	[deˈzoj.tu] 十八<名>
rejeitar	/ʁe.ʒejˈta(ʁ)/	/ʁe.ʒejˈta(ʁ)/	[ʁe.ʒejˈta(ʁ)] 拒绝<动>
mosteiro	/mosˈte(j).ɾu/	/mosˈte(j).ɾu/	[mosˈte(j).ɾu] 修道院<名>
sudeste	/suˈdɛs.t͡ʃi/	/suˈdɛs.t͡ʃi/	[suˈdɛs.t͡ʃi] 东南<名>
inauguração	/i.naw.ɡu.ɾaˈsɐ̃w̃/	/i.naw.ɡu.ɾaˈsɐ̃w̃/	[i.naw.ɡu.ɾaˈsɐ̃w̃] 就职典礼<名>
conexão	/ko.nekˈsɐ̃w̃/	/ko.nekˈsɐ̃w̃/	[ko.nekˈsɐ̃w̃] 连接<名>
infernal	/ĩ.feʁˈnaw/	/ĩ.feʁˈnaw/	[ĩ.feʁˈnaw] 地狱般的<形>
voador	/vo.aˈdoʁ/	/vo.aˈdoʁ/	[vo.aˈdoʁ] 飞行<形>
consulado	/kõ.suˈla.du/	/kõ.suˈla.du/	[kõ.suˈla.du] 领事馆<名>
soma	/ˈsõ.mɐ/	/ˈsõ.mɐ/	[ˈsõ.mɐ] 总和<名>
comovente	/ko.moˈvẽ.t͡ʃi/	/ko.moˈvẽ.t͡ʃi/	[ko.moˈvẽ.t͡ʃi] 移动<形>
ressonância	/ʁe.soˈnɐ̃.sjɐ/	/ʁe.soˈnɐ̃.sjɐ/	[ʁe.soˈnɐ̃.sjɐ] 共振<名>
camponês	/kɐ̃.poˈne(j)s/	/kɐ̃.poˈne(j)s/	[kɐ̃.poˈne(j)s] 农民<名>
luís	/luˈis/	/luˈis/	[luˈis] 路易斯<名>
aplauso	/aˈplaw.zu/	/aˈplaw.zu/	[aˈplaw.zu] 掌声<名>
feroz	/feˈɾɔ(j)s/	/feˈɾɔ(j)s/	[feˈɾɔ(j)s] 凶猛<形>
contaram	/kõˈta.ɾɐ̃w̃/	/kõˈta.ɾɐ̃w̃/	[kõˈta.ɾɐ̃w̃] 告诉<动>
retomar	/ʁe.toˈma(ʁ)/	/ʁe.toˈma(ʁ)/	[ʁe.toˈma(ʁ)] 简历<动>
donzela	/dõˈzɛ.lɐ/	/dõˈzɛ.lɐ/	[dõˈzɛ.lɐ] 少女<名>
coleção	/ko.leˈsɐ̃w̃/	/ko.leˈsɐ̃w̃/	[ko.leˈsɐ̃w̃] 收藏<名>
arranjaram	a.xã.ˈʒa.ɾãʊ̃	a.xã.ˈʒa.ɾãʊ̃	[a.xã.ˈʒa.ɾãʊ̃] 安排的<动>
externo	/isˈtɛʁ.nu/	/isˈtɛʁ.nu/	[isˈtɛʁ.nu] 外部的<名>
avariar	/a.va.ɾiˈa(ʁ)/	/a.va.ɾiˈa(ʁ)/	[a.va.ɾiˈa(ʁ)] 崩溃<动>
cona	/ˈkõ.nɐ/	/ˈkõ.nɐ/	[ˈkõ.nɐ] 阴部<名>
macarrão	/ma.kaˈʁɐ̃w̃/	/ma.kaˈʁɐ̃w̃/	[ma.kaˈʁɐ̃w̃] 面食<名>
imprevisível	/ĩ.pɾe.viˈzi.vew/	/ĩ.pɾe.viˈzi.vew/	[ĩ.pɾe.viˈzi.vew] 不可预测的<形>
hera	/ˈɛ.ɾɐ/	/ˈɛ.ɾɐ/	[ˈɛ.ɾɐ] 常春藤<名>
abdicar	/a.bi.d͡ʒiˈka(ʁ)/	/a.bi.d͡ʒiˈka(ʁ)/	[a.bi.d͡ʒiˈka(ʁ)] 退位<动>
abismo	/aˈbiz.mu/	/aˈbiz.mu/	[aˈbiz.mu] 深渊<名>
jurado	/ʒuˈɾa.du/	/ʒuˈɾa.du/	[ʒuˈɾa.du] 陪审员<名>
argentino	/aʁ.ʒẽˈt͡ʃĩ.nu/	/aʁ.ʒẽˈt͡ʃĩ.nu/	[aʁ.ʒẽˈt͡ʃĩ.nu] 阿根廷人<名>
beck	/ˈbɛ.ki/	/ˈbɛ.ki/	[ˈbɛ.ki] 贝克<名>
procuradoria	/pɾo.ku.ɾa.doˈɾi.ɐ/	/pɾo.ku.ɾa.doˈɾi.ɐ/	[pɾo.ku.ɾa.doˈɾi.ɐ] 检察官办公室<名>
atar	/aˈta(ʁ)/	/aˈta(ʁ)/	[aˈta(ʁ)] 领带<动>
bússola	/ˈbu.so.lɐ/	/ˈbu.so.lɐ/	[ˈbu.so.lɐ] 指南针<名>
plástica	/ˈplas.t͡ʃi.kɐ/	/ˈplas.t͡ʃi.kɐ/	[ˈplas.t͡ʃi.kɐ] 塑料<名>
zoom	/ˈzũ/	/ˈzũ/	[ˈzũ] 变焦<名>
carvalho	/kaʁˈva.ʎu/	/kaʁˈva.ʎu/	[kaʁˈva.ʎu] 橡木<名>
pinguim	/pĩˈɡwĩ/	/pĩˈɡwĩ/	[pĩˈɡwĩ] 企鹅<名>
extracção	es.tɾa.ˈsãʊ̃	es.tɾa.ˈsãʊ̃	[es.tɾa.ˈsãʊ̃] 提取<名>
acertado	a.sex.ˈta.dʊ	a.sex.ˈta.dʊ	[a.sex.ˈta.dʊ] 对<形>
financiamento	/fi.nɐ̃.si.aˈmẽ.tu/	/fi.nɐ̃.si.aˈmẽ.tu/	[fi.nɐ̃.si.aˈmẽ.tu] 融资<名>
ciumento	/siwˈmẽ.tu/	/siwˈmẽ.tu/	[siwˈmẽ.tu] 嫉妒<形>
acompanhado	/a.kõ.pɐ̃ˈɲa.du/	/a.kõ.pɐ̃ˈɲa.du/	[a.kõ.pɐ̃ˈɲa.du] 陪伴<形>
resumo	/ʁeˈzũ.mu/	/ʁeˈzũ.mu/	[ʁeˈzũ.mu] 总结<名>
estábulo	/isˈta.bu.lu/	/isˈta.bu.lu/	[isˈta.bu.lu] 稳定<名>
down			向下<名>
mania	/maˈni.ɐ/	/maˈni.ɐ/	[maˈni.ɐ] 狂热<名>
comportar	/kõ.poʁˈta(ʁ)/	/kõ.poʁˈta(ʁ)/	[kõ.poʁˈta(ʁ)] 表现<动>
führer	ˈfi.ɾeʁ	ˈfi.ɾeʁ	[ˈfi.ɾeʁ] 元首<名>
anita	/aˈni.tɐ/	/aˈni.tɐ/	[aˈni.tɐ] 安妮塔<名>
arquitecto	ax.ki.ˈtɛ.tʊ	ax.ki.ˈtɛ.tʊ	[ax.ki.ˈtɛ.tʊ] 建筑师<名>
subúrbio	/suˈbuʁ.bju/	/suˈbuʁ.bju/	[suˈbuʁ.bju] 郊区<名>
cante	/ˈkɐ̃.t͡ʃi/	/ˈkɐ̃.t͡ʃi/	[ˈkɐ̃.t͡ʃi] 唱歌<名>
extorsão	/is.toʁˈsɐ̃w̃/	/is.toʁˈsɐ̃w̃/	[is.toʁˈsɐ̃w̃] 勒索<名>
admissão	/a.d͡ʒi.miˈsɐ̃w̃/	/a.d͡ʒi.miˈsɐ̃w̃/	[a.d͡ʒi.miˈsɐ̃w̃] 入场<名>
registro	/ʁeˈʒis.tɾu/	/ʁeˈʒis.tɾu/	[ʁeˈʒis.tɾu] 登记<名>
canalizador	/ka.na.li.zaˈdoʁ/	/ka.na.li.zaˈdoʁ/	[ka.na.li.zaˈdoʁ] 水管工<名>
anotação	/a.no.taˈsɐ̃w̃/	/a.no.taˈsɐ̃w̃/	[a.no.taˈsɐ̃w̃] 注释<名>
averiguar	/a.ve.ɾiˈɡwa(ʁ)/	/a.ve.ɾiˈɡwa(ʁ)/	[a.ve.ɾiˈɡwa(ʁ)] 找出来<动>
auge	/ˈaw.ʒi/	/ˈaw.ʒi/	[ˈaw.ʒi] 峰值<名>
ioga	/iˈo.ɡɐ/	/iˈo.ɡɐ/	[iˈo.ɡɐ] 瑜伽<名>
funerária	/fu.neˈɾa.ɾjɐ/	/fu.neˈɾa.ɾjɐ/	[fu.neˈɾa.ɾjɐ] 殡仪馆<名>
intervir	/ĩ.teʁˈvi(ʁ)/	/ĩ.teʁˈvi(ʁ)/	[ĩ.teʁˈvi(ʁ)] 干预<动>
trenó	/tɾeˈnɔ/	/tɾeˈnɔ/	[tɾeˈnɔ] 雪橇<名>
odor	/oˈdoʁ/	/oˈdoʁ/	[oˈdoʁ] 气味<名>
cachimbo	/kaˈʃĩ.bu/	/kaˈʃĩ.bu/	[kaˈʃĩ.bu] 管子<名>
eminência	/e.miˈnẽ.sjɐ/	/e.miˈnẽ.sjɐ/	[e.miˈnẽ.sjɐ] 显赫地位<名>
iogurte	/i.oˈɡuʁ.t͡ʃi/	/i.oˈɡuʁ.t͡ʃi/	[i.oˈɡuʁ.t͡ʃi] 酸奶<名>
grosso	/ˈɡɾo.su/	/ˈɡɾo.su/	[ˈɡɾo.su] 厚<形>
faminto	/faˈmĩ.tu/	/faˈmĩ.tu/	[faˈmĩ.tu] 饿了<形>
espertalhão	/is.peʁ.taˈʎɐ̃w̃/	/is.peʁ.taˈʎɐ̃w̃/	[is.peʁ.taˈʎɐ̃w̃] 聪明人<名>
citação	/si.taˈsɐ̃w̃/	/si.taˈsɐ̃w̃/	[si.taˈsɐ̃w̃] 报价<名>
afecto	a.ˈfe.tʊ	a.ˈfe.tʊ	[a.ˈfe.tʊ] 感情<名>
aprendiz	/a.pɾẽˈd͡ʒis/	/a.pɾẽˈd͡ʒis/	[a.pɾẽˈd͡ʒis] 学徒<名>
mutante	/muˈtɐ̃.t͡ʃi/	/muˈtɐ̃.t͡ʃi/	[muˈtɐ̃.t͡ʃi] 突变体<名>
cromo	/ˈkɾõ.mu/	/ˈkɾõ.mu/	[ˈkɾõ.mu] 铬<名>
marado	/maˈɾa.du/	/maˈɾa.du/	[maˈɾa.du] 疯狂的<形>
vovó	/vɔˈvɔ/	/vɔˈvɔ/	[vɔˈvɔ] 奶奶<名>
trovão	/tɾoˈvɐ̃w̃/	/tɾoˈvɐ̃w̃/	[tɾoˈvɐ̃w̃] 雷声<名>
posta	/ˈpɔs.tɐ/	/ˈpɔs.tɐ/	[ˈpɔs.tɐ] 帖子<名>
excepcional	/e.sep.si.oˈnaw/	/e.sep.si.oˈnaw/	[e.sep.si.oˈnaw] 异常的<名>
cerco	/ˈseʁ.ku/	/ˈseʁ.ku/	[ˈseʁ.ku] 围攻<名>
feitio	/fejˈt͡ʃi.u/	/fejˈt͡ʃi.u/	[fejˈt͡ʃi.u] 咒语<名>
inscrição	/ĩs.kɾiˈsɐ̃w̃/	/ĩs.kɾiˈsɐ̃w̃/	[ĩs.kɾiˈsɐ̃w̃] 登记<名>
alfândega	/awˈfɐ̃.de.ɡɐ/	/awˈfɐ̃.de.ɡɐ/	[awˈfɐ̃.de.ɡɐ] 海关<名>
reverter	/ʁe.veʁˈte(ʁ)/	/ʁe.veʁˈte(ʁ)/	[ʁe.veʁˈte(ʁ)] 反向<动>
wc			厕所<名>
anatomia	/a.na.toˈmi.ɐ/	/a.na.toˈmi.ɐ/	[a.na.toˈmi.ɐ] 解剖学<名>
engraçadinho	/ẽ.ɡɾa.saˈd͡ʒĩ.ɲu/	/ẽ.ɡɾa.saˈd͡ʒĩ.ɲu/	[ẽ.ɡɾa.saˈd͡ʒĩ.ɲu] 有趣的<名>
experimental	/is.pe.ɾi.mẽˈtaw/	/is.pe.ɾi.mẽˈtaw/	[is.pe.ɾi.mẽˈtaw] 实验性的<形>
anular	/a.nuˈla(ʁ)/	/a.nuˈla(ʁ)/	[a.nuˈla(ʁ)] 废除<动>
podres	ˈpɔ.dɾɪs	ˈpɔ.dɾɪs	[ˈpɔ.dɾɪs] 腐烂的<名>
planeamento	/pla.ne.aˈmẽ.tu/	/pla.ne.aˈmẽ.tu/	[pla.ne.aˈmẽ.tu] 规划<名>
contribuir	/kõ.tɾi.buˈi(ʁ)/	/kõ.tɾi.buˈi(ʁ)/	[kõ.tɾi.buˈi(ʁ)] 贡献<动>
esfera	/isˈfɛ.ɾɐ/	/isˈfɛ.ɾɐ/	[isˈfɛ.ɾɐ] 球体<名>
descarga	/desˈkaʁ.ɡɐ/	/desˈkaʁ.ɡɐ/	[desˈkaʁ.ɡɐ] 放电<名>
rendição	/ʁẽ.d͡ʒiˈsɐ̃w̃/	/ʁẽ.d͡ʒiˈsɐ̃w̃/	[ʁẽ.d͡ʒiˈsɐ̃w̃] 投降<名>
proteína	/pɾo.teˈĩ.nɐ/	/pɾo.teˈĩ.nɐ/	[pɾo.teˈĩ.nɐ] 蛋白质<名>
judas	/ˈʒu.dɐs/	/ˈʒu.dɐs/	[ˈʒu.dɐs] 犹大<名>
seguiram	se.ˈgi.ɾãʊ̃	se.ˈgi.ɾãʊ̃	[se.ˈgi.ɾãʊ̃] 已关注<动>
lagarto	/laˈɡaʁ.tu/	/laˈɡaʁ.tu/	[laˈɡaʁ.tu] 蜥蜴<名>
temperamento	/tẽ.pe.ɾaˈmẽ.tu/	/tẽ.pe.ɾaˈmẽ.tu/	[tẽ.pe.ɾaˈmẽ.tu] 气质<名>
escaparam	es.ka.ˈpa.ɾãʊ̃	es.ka.ˈpa.ɾãʊ̃	[es.ka.ˈpa.ɾãʊ̃] 逃脱了<动>
et	/ˌeˈte/	/ˌeˈte/	[ˌeˈte] 等<名>
bisbilhotar	/biz.bi.ʎoˈta(ʁ)/	/biz.bi.ʎoˈta(ʁ)/	[biz.bi.ʎoˈta(ʁ)] 窃听<动>
acostumado	/a.kos.tuˈma.du/	/a.kos.tuˈma.du/	[a.kos.tuˈma.du] 习惯了<形>
bufo	/ˈbu.fu/	/ˈbu.fu/	[ˈbu.fu] 喷鼻息<名>
impaciente	/ĩ.pa.siˈẽ.t͡ʃi/	/ĩ.pa.siˈẽ.t͡ʃi/	[ĩ.pa.siˈẽ.t͡ʃi] 不耐烦的<形>
pegaram	pe.ˈga.ɾãʊ̃	pe.ˈga.ɾãʊ̃	[pe.ˈga.ɾãʊ̃] 抓住了<动>
espelunca	/is.peˈlũ.kɐ/	/is.peˈlũ.kɐ/	[is.peˈlũ.kɐ] 联合<名>
escurecer	/is.ku.ɾeˈse(ʁ)/	/is.ku.ɾeˈse(ʁ)/	[is.ku.ɾeˈse(ʁ)] 变暗<动>
informática	/ĩ.foʁˈma.t͡ʃi.kɐ/	/ĩ.foʁˈma.t͡ʃi.kɐ/	[ĩ.foʁˈma.t͡ʃi.kɐ] 信息技术<名>
eleitor	/e.lejˈtoʁ/	/e.lejˈtoʁ/	[e.lejˈtoʁ] 选民<名>
cruzado	/kɾuˈza.du/	/kɾuˈza.du/	[kɾuˈza.du] 交叉的<名>
impedido	/ĩ.peˈd͡ʒi.du/	/ĩ.peˈd͡ʒi.du/	[ĩ.peˈd͡ʒi.du] 阻止<形>
