الفرن			[ālfrn] 火炉；熔炉；考验〈名〉
صامت			[ṣāmt] 沉默的；无声的〈形〉
منح			[manaḥa] 授予；奖给；判给〈动〉
الدّرّاجات			[ālddrrājāt] 自行车〈名〉
التّأخير			[āltt’akhyr] 推迟；延误；延迟〈名〉
الإتصالات			[āl’itṣālāt] 通讯；联络；联系〈名〉
ماريان			[māryān] 玛丽安〈名〉
الحروب			[ālḥrwb] 战争〈名〉
أنيق			[’anyq] 优雅的；雅致的；时髦的〈形〉
الدمية			[āldmyah] 傀儡；假人；仿制品〈名〉
البشرة			[ālbshrah] 皮肤；肤色〈名〉
السحرة			[ālsḥrah] 魔术师；巫师（ساحر的复数）〈名〉
الورم			[ālwrm] 肿瘤；肿块〈名〉
خرق			[khurq] 违反；破坏；撕破〈名〉
الوشم			[ālwshm] 文身；刺青〈名〉
المخبر			[ālmkhbr] 告密者；线人；实验室（المَخْبَر）〈名〉
المعدة			[ālm‘dah] 胃〈名〉
كلايد			[klāyd] 克莱德〈名〉
جوين			[juwīn] 格温〈名〉
القريب			[ālqryb] 近的；近亲；亲戚〈名〉
تعثّر			[ta‘aththara] 绊倒；受挫；陷入困境〈动〉
القبر			[ālqbr] 坟墓〈名〉
فائق			[fā’iq] 超越的；优越的；过度的〈形〉
يقرّب			[yuqarribu] 使接近；使靠近〈动〉
العمود			[āl‘mwd] 柱子；专栏；脊椎〈名〉
الأنف			[āl’anf] 鼻；鼻子；嗅觉〈名〉
تجار			[tjār] 商人（تاجر 的复数）〈名〉
الخريف			[ālkhryf] 秋天；成熟期〈名〉
العنق			[āl‘nq] 颈；脖子；子宫颈〈名〉
هارت			[hārt] 雄赤鹿；雄鹿〈名〉
حلّق			[ḥallaqa] 剃；剃头；翱翔〈动〉
سدّ			[sadd] 堵塞；封锁〈动〉；堤坝〈名〉
خيالي			[khyāly] 虚构的；想象的；幻想的〈形〉
السّفير			[ālssfyr] 大使；使节〈名〉
بيلا			[bylā] 贝拉〈名〉
الإهانة			[āl’ihānah] 公开侮辱；轻蔑；冒犯〈名〉
الدمى			[āldmā] 玩偶；木偶（دمية 的复数）〈名〉
يحمي			[yaḥmī] 保护；防护；保卫〈动〉
معادن			[m‘ādn] 矿物；金属（معدن 的复数）〈名〉
حَقَنَ			[ḥaqana] 注射；给…打针〈动〉
يعترف			[yu'tirif] 承认；供认；坦白〈动〉
المقهى			[ālmqhā] 咖啡馆〈名〉
يختار			[ykhtār] 挑选；选择；选定〈动〉
البسكويت			[ālbskwyt] 饼干；素坯〈名〉
السموم			[ālsmwm] 毒药；毒物（سمّ 的复数）〈名〉
مبارك			[mbārk] 蒙福的；吉庆的；幸福的〈形〉
الرضيع			[ālrḍy‘] 婴儿；乳儿〈名〉
الحظيرة			[ālḥẓyrah] 畜栏；家禽饲养场；场院〈名〉
اللغز			[āllghz] 谜语；难题〈名〉
البوكر			[ālbwkr] 扑克牌戏〈名〉
الروسي			[ālrwsy] 俄国人；俄语；俄国的〈名〉
الربع			[ālrb‘] 四分之一；一刻钟；季度〈名〉
تركي			[turkiyy] 土耳其语；土耳其的；土耳其人的〈名〉
تانيا			[tānyā] 塔尼娅〈名〉
الكرات			[ālkrāt] 球（كرة的复数）〈名〉
السفارة			[ālsfārah] 大使馆；大使馆全体人员〈名〉
مونتي			[mūntī] 蒙蒂（人名）〈名〉
يسكّن			[yusakkinu] 使安静；减轻；缓解〈动〉
ناعم			[nā‘m] 柔软的；光滑的；温和的〈形〉
الرفيق			[ālrfyq] 同志；伙伴〈名〉
ديان			[dyān] 黛安娜〈名〉
الجهد			[āljhd] 努力；成就〈名〉
المروحية			[ālmrwḥyah] 直升飞机〈名〉
خافت			[khāft] 微弱的；暗淡的；模糊的〈形〉
اللّحوم			[āllḥwm] 肉类（لحم的复数）〈名〉
سوني			[sūnī] 索尼〈名〉
ضفدع			[ḍifda'] 蛙；青蛙〈名〉
ستو			[sutū] 斯图〈名〉
التّبنّي			[ālttbnny] 采用；领养〈名〉
الاستحمام			[ālāstḥmām] 洗澡；沐浴〈名〉
الضّباب			[ālḍḍbāb] 雾；薄雾〈名〉
الردهة			[ālrdhah] 门厅；走廊；回廊〈名〉
إبعاد			[’ib‘ād] 使远离；排除；疏远〈名〉
الساحرات			[ālsāḥrāt] 妖妇；女巫〈名〉
بقّع			[baqqa‘a] 使呈杂色；使斑驳〈动〉
نفع			[nafa‘a] 有益于；对…有用〈动〉
الفلفل			[ālflfl] 辣椒；辣椒粉〈名〉
يلزم			[yalzamu] 是必需的；使负有义务〈动〉
الصّالة			[ālṣṣālah] 门厅；走廊；会堂〈名〉
فرجينيا			[frjynyā] 弗吉尼亚〈名〉
الفحوصات			[ālfḥwṣāt] 检查；核对；体格检查〈名〉
رف			[raff] 架子；搁板〈名〉
ستيفاني			[styfāny] 斯蒂芬妮〈名〉
الشفقة			[ālshfqah] 同情；怜悯〈名〉
مرهق			[murhiq] 使人疲倦的；累人的〈形〉
النظّارات			[ālnẓẓārāt] 眼镜〈名〉
يوجين			[Yūjīn] 尤金〈名〉
فيليكس			[fīliks] 菲力克斯；费力克斯制导炸弹〈名〉
منتهى			[mnthā] 终点；极限；尽头〈名〉
إرفع			[’irf‘] 提升；提高〈动〉
الصليب			[ālṣlyb] 十字架；十字形〈名〉
المتأنّق			[ālmt’annq] 讲究穿着的；优雅的〈形〉
يدمّر			[yudammiru] 破坏；摧毁；毁灭〈动〉
اِخْتِلاف			[ikhtilāf] 差异；分歧；不同〈名〉
الطّرد			[ālṭṭrd] 驱逐；开除；投掷〈名〉
كارلتون			[kārltwn] 卡尔顿〈名〉
هونج			[hūnj] 行；商行〈名〉
ناضج			[nāḍj] 成熟的；醇的；熟练的〈形〉
محبط			[maḥbūṭ] 沮丧的；令人沮丧的〈形〉
المديرة			[ālmdyrah] 女经理；女主管〈名〉
تشين			[tshīn] 陈〈名〉
مندهش			[mundahish] 惊讶的；吃惊的〈形〉
الحجرة			[ālḥjrah] 房间；小室〈名〉
هجرة			[hjrah] 移民；移往；移动〈名〉
يقطع			[yaqṭa‘u] 切断；剪断；截断〈动〉
يتضمّن			[yataḍammanu] 包括；包含〈动〉
مقبض			[miqbaḍ] 把手；柄〈名〉
الإعتبار			[āl’i‘tbār] 考虑；重视；鉴于〈名〉
الصداع			[ālṣdā‘] 头痛；令人头痛的事〈名〉
المشاهير			[ālmshāhyr] 名人；知名人士〈名〉
الجبهة			[āljbhah] 额头；前线；阵线〈名〉
الأسابيع			[āl’asāby‘] 星期；周〈名〉
غالي			[ghāly] 昂贵的；费用大的〈形〉
الصّعوبة			[ālṣṣ‘wbah] 困难；难点〈名〉
يوري			[yūrī] 尤里；坂崎由莉〈名〉
الجمجمة			[āljmjmah] 头盖；脑壳；颅〈名〉
قفزة			[qfzah] 跳；跳跃；一跃〈名〉
الماس			[ālmās] 钻石；菱形〈名〉
سبينسر			[sabīnsir] 针织短外衣；斜桁纵帆〈名〉
شيرلي			[shīrlī] 雪莉〈名〉
يتحمّل			[yataḥammalu] 忍受；承担；容忍〈动〉
عشوائي			[‘shwā’iy] 随机的；任意的〈形〉
فقري			[faqariyy] 椎骨的；脊椎的〈形〉
البطن			[ālbṭn] 腹部；腹〈名〉
كيرك			[kīrk] 教会；苏格兰教会〈名〉
الشاحنات			[ālshāḥnāt] 卡车；货车〈名〉
روبين			[rūbīn] 鲁本〈名〉
العرق			[āl‘rq] 汗；矿脉〈名〉
السلسلة			[ālslslah] 串联；连结；一系列相互联系的事物〈名〉
الكواكب			[ālkwākb] 行星；星辰〈名〉
ينهار			[ynhār] 崩塌；垮掉；崩溃〈动〉
فورمان			[fwrmān] 领班；工头；陪审长〈名〉
الأوّليةّ			[āl’awwlyah] 首要；优先；初级〈名〉
المُتّصل			[ālmuttṣl] 打电话的人〈名〉
نحوي			[naḥwiyy] 句法的；语法的〈形〉
يكبّر			[yukabbir] 使变大；放大；夸大〈动〉
أنظف			[’anẓf] 更干净的；最干净的〈形〉
فيرا			[fyrā] 薇拉（人名）〈名〉
طوّر			[ṭawwara] 发展；使发达；进步〈动〉
لويز			[luwīz] 路易丝〈名〉
فاخر			[fākhr] 上等的；优等的；豪华的〈形〉
المساعد			[ālmsā‘d] 助手；助理；副手〈名〉
التحمّل			[āltḥmml] 忍耐；忍耐力；耐性〈名〉
يوسف			[yūsuf] 约瑟夫；约瑟〈名〉
الصّحية			[ālṣṣḥyah] 健康〈名〉
رسميا			[rsmyā] 正式地；形式上〈副〉
لاحظ			[lāḥẓ] 注意到；觉察到；观察到〈动〉
إيزابيل			[’iyzābyl] 伊莎贝尔〈名〉
السلك			[ālslk] 电缆；海底电报；缆〈名〉
الفأر			[ālf’ar] 老鼠；胆小羞怯的人；鼠标〈名〉
الدورة			[āldwrah] 周期；循环；巡回〈名〉
العصير			[āl‘ṣyr] 果汁；菜汁；肉汁〈名〉
النهوض			[ālnhwḍ] 再起；复活；再现〈名〉
والي			[wāly] 总督；省长；州长〈名〉
الندم			[ālndm] 悔恨；懊悔；悔改〈名〉
فيتنام			[fytnām] 越南〈名〉
مطيع			[muṭī‘] 顺从的；服从的〈形〉
الأعصاب			[āl’a‘ṣāb] 神经；愤怒；紧张情绪〈名〉
تفوّق			[tafawwuq] 卓越；优越；优势〈名〉
بسعادة			[bs‘ādah] 愉快地；幸福地〈副〉
اليأس			[āly’as] 绝望；失望〈名〉
قضيبي			[qaḍībiyy] 阴茎的；生殖器的；阳物崇拜的〈形〉
العصبية			[āl‘ṣbyah] 神经紧张；神经过敏；宗派情绪〈名〉
الويسكي			[ālwysky] 威士忌酒〈名〉
التّجوّل			[ālttjwwl] 走动〈名〉
كبّر			[kabbara] 放大；增大；夸大〈动〉
التعب			[ālt‘b] 疲劳；疲倦；辛苦〈名〉
مذاق			[mdhāq] 味道；滋味；品味〈名〉
كينزي			[kīnzī] 金赛〈名〉
النظرية			[ālnẓryah] 理论；学说；原理〈名〉
مجاور			[mjāwr] 毗连的；邻近的；连接的〈形〉
التّهمة			[āltthmah] 控告；指控；罪名〈名〉
يختلف			[yakhtalif] 不同；有分歧；相异〈动〉
يير			[yayr] 注视的人〈名〉
بيير			[Byīr] 皮埃尔〈名〉
إرجع			[’irj‘] 回到；返回〈动〉
ستايسي			[stāysy] 史黛西；斯特西〈名〉
مسحوق			[masḥūq] 粉状的；成粉末的〈形〉
أندرسون			[’andrswn] 安德森市；安德森〈名〉
التّشريح			[ālttshryḥ] 剖析；解剖；解剖学〈名〉
متسلسل			[mutasalsil] 连续的；系列的；连环的〈形〉
ميرفي			[mīrfī] 墨菲〈名〉
العواقب			[āl‘wāqb] 后果；结果〈名〉
كولومبيا			[kwlwmbyā] 哥伦比亚〈名〉
المبيعات			[ālmby‘āt] 销售；销售额〈名〉
الفاكهة			[ālfākhah] 水果；果类；结果〈名〉
فرس			[faras] 母马；母驴〈名〉
فرّ			[farra] 逃匿；潜逃；逃跑〈动〉
الخدم			[ālkhdm] 服务人员；侍者；随从〈名〉
الفواتير			[ālfwātyr] 账单；议案〈名〉
فصاعدا			[fṣā‘dā] 从今以后；往后〈副〉
دايل			[dāyl] 小谷；溪谷〈名〉
المباني			[ālmbāny] 建筑物〈名〉
الإقلاع			[āl’iqlā‘] 起飞；启动〈名〉
مزيج			[mazīj] 杂集；杂录；混杂〈名〉
المهرّج			[ālmhrrj] 小丑〈名〉
العاطفة			[āl‘āṭfah] 情绪；激动；强烈的情感〈名〉
تريسي			[tirīsī] 特蕾西〈名〉
المعطف			[ālm‘ṭf] 大衣；外套〈名〉
إعتقد			[’i‘tqd] 认为；以为〈动〉
مَهْبِل			[mahbil] 鞘；阴道〈名〉
الاقتراب			[ālāqtrāb] 接近；临近〈名〉
إيجابي			[’iyjāby] 积极的；肯定的〈形〉
اللّصّ			[ālllṣṣ] 窃贼；夜盗；盗窃者〈名〉
رينيه			[rīnīh] 雷内；刘若英〈名〉
الفتي			[ālfty] 少年；青年〈名〉
الأزهار			[āl’azhār] 花；开花〈名〉
بيرسي			[bīrsī] 珀西〈名〉
مستقرّ			[mustaqarr] 居住；定居；驻扎〈名〉
يسيطر			[yusayṭiru] 控制；支配〈动〉
زن			[zana] 称重量；衡量〈动〉
قدّس			[qaddasa] 奉为神圣；崇敬〈动〉
القدس			[ālqds] 耶路撒冷〈名〉
البصر			[ālbṣr] 视力；视觉；眼界〈名〉
تنكّر			[tankara] 伪装；假扮〈动〉
ينزل			[yanzilu] 下降；下船登陆；下榻〈动〉
بشع			[bashi‘] 丑陋的；骇人的〈形〉
المشرحة			[ālmshrḥah] 陈尸所；停尸室〈名〉
السياسي			[ālsyāsy] 政客；政治家；从事党派政治的人〈名〉
مروّع			[murawwa‘] 恐怖的；令人毛骨悚然的〈名〉
العروض			[āl‘rwḍ] 展示；演出；报价〈名〉
التنس			[āltns] 网球〈名〉
المافيا			[ālmāfyā] 黑手党；秘密政党〈名〉
ألفريد			[’alfryd] 阿尔佛雷德〈名〉
الدمار			[āldmār] 毁灭；破坏〈名〉
التّعذيب			[āltt‘dhyb] 拷打；折磨〈名〉
المزاح			[ālmzāḥ] 玩笑；逗乐；开玩笑〈名〉
يتعلّم			[ta‘allama] 学习〈动〉
الذّكرى			[āldhdhkrā] 纪念日；回忆；周年纪念〈名〉
جرانت			[jrānt] 授予；授予物；允许〈名〉
ألطف			[’alṭf] 最美好的；最令人愉快的〈形〉
وسيط			[wāsiṭ] 调停者；中介；媒介〈名〉
مشوّش			[mushawwash] 模糊的；混乱的；杂乱的〈形〉
التّصميم			[ālttṣmym] 设计；图样；设计方案〈名〉
الهندي			[ālhndy] 印度人；印第安人；印第安语〈名〉
اجتماعات			[ājtmā‘āt] 会议；集会；会见〈名〉
أجرب			[’ajrb] 疥癣的；污秽的〈形〉
الفخر			[ālfkhr] 自豪；骄傲〈名〉
الشمسيّة			[ālshmsyyah] 遮阳伞；天棚；帽遮〈名〉
إكتشف			[’iktshf] 发现；找到；揭露〈动〉
واقف			[wāqf] 站立的；停驻的〈形〉
دام			[dām] 持续；延续；长久保持〈动〉
الفاتورة			[ālfātwrah] 帐单；清单；发票〈名〉
التوت			[āltwt] 桑葚；浆果〈名〉
الأسلاك			[āl’aslāk] 金属丝；电线；导线〈名〉
قاد			[qād] 领导；引导；驾驶〈动〉
البديل			[ālbdyl] 两者择一；供替代的选择；两者择一的〈名〉
الإتحاد			[āl’itḥād] 同盟；联盟；组织联盟〈名〉
الساق			[ālsāq] 小腿；腿；茎秆〈名〉
الكمّيّة			[ālkmmyyah] 数量；量；一份〈名〉
ينتقل			[yantaqilu] 迁移；搬家；转移〈动〉
استسلم			[āstslm] 屈服；投降〈动〉
الرّياضيّ			[ālrryāḍyy] 运动员；运动选手〈名〉
المفاجأة			[ālmfāj’ah] 意外之事；惊喜；突然性〈名〉
فاق			[fāq] 超过；胜过〈动〉
فريدريك			[Frīdrīk] 弗里德里希〈名〉
جزئي			[jz’iy] 部分的；碎片的；微少的〈形〉
السيرك			[ālsyrk] 马戏团；马戏；竞技场〈名〉
فطر			[faṭara] 吃早餐；供给…早餐〈动〉
البنوك			[ālbnwk] 银行〈名〉
لورنس			[Lūrins] 劳伦斯〈名〉
العصبيّ			[āl‘ṣbyy] 神经的；易怒的〈形〉；烈性子的人〈名〉
الرّداء			[ālrrdā’] 圣职人员的白长袍〈名〉
نقّد			[naqqada] 批评；评论〈动〉
انضمّ			[ānḍmm] 加入；参加〈动〉
جهّز			[jahhaza] 装备；供以军用品；供以服装〈动〉
قياسيّ			[qyāsyy] 相似的；类推的；比拟的〈形〉
ينفجر			[yinfajiru] 爆炸；爆发〈动〉
العناصر			[āl’anāṣr] 元素；要素；成分〈名〉
بريدي			[barīdiyy] 邮政的；邮局的〈形〉
الحجارة			[ālḥjārah] 石头；宝石；果核〈名〉
موّن			[mawwana] 提供饮食及服务；投合；迎合〈动〉
يرفع			[yarfa'u] 举起；提升；提高〈动〉
الإرسال			[āl’irsāl] 发送；寄送；发射〈名〉
محطّم			[muḥaṭṭam] 被毁的；毁坏；遭破坏的〈形〉
مقنع			[muqni‘] 使人首肯的；使人信服的；中肯切题的〈形〉
تشي			[tshī] 希腊语第二十二个字母；χ〈名〉
الشّائعات			[ālshā’i‘āt] 谣言；传闻〈名〉
الثّقب			[ālthqb] 孔；钻孔；钻头〈名〉
عاري			[‘āry] 赤裸的；缺少的；无遮蔽的〈形〉
الإحتفال			[āl’iḥtfāl] 庆祝；庆典〈名〉
باكستر			[bākstr] 巴克斯特〈名〉
الأنواع			[āl’anwā‘] 类型；体裁；风格〈名〉
الزنوج			[ālznwj] 黑人（复数）〈名〉
الإعلانات			[āl’i‘lānāt] 公告；广告〈名〉
الإمبراطورية			[āl’imbrāṭwryah] 帝国；帝权〈名〉
خدش			[khadsh] 抓痕；划伤；刮擦〈名〉
طُموح			[ṭumwḥ] 有抱负的；有志气的〈形〉
الاستعداد			[ālisti‘dād] 准备；预备；准备工作〈名〉
سخافة			[skhāfah] 荒谬；悖理；荒谬的言行〈名〉
تعلّق			[t‘alluq] 依恋；悬挂；附着〈名〉
النّموذج			[ālnmwdhj] 模型；模范；范例〈名〉
ثري			[thariyy] 富有的；丰裕的；充分的〈形〉
إختلاف			[’ikhtlāf] 相异；不同；差异性〈名〉
العاطفية			[āl‘āṭfyah] 感情的；情绪化的〈名〉
الشواذّ			[ālshwādhdh] 不规则；反常事物；畸形〈名〉
القوارب			[ālqwārb] 船艇；船〈名〉
الملهى			[ālmlhā] 卡巴莱；卡巴莱歌舞表演〈名〉
متواضع			[mtwāḍ‘] 谦卑的；谦虚的；谦恭的〈形〉
الكاتب			[ālkātb] 作者；抄写员；书记〈名〉
إنجيل			[’injyl] 福音；福音书〈名〉
التشغيل			[āltshghyl] 操作；运行；运营〈名〉
النادل			[ālnādl] 侍者；服务员〈名〉
الهوكي			[ālhwky] 冰球；曲棍球〈名〉
هيلاري			[hylāry] 希拉里〈名〉
الكره			[ālkrh] 痛恨；憎恶〈名〉
ينطبق			[yanṭabiqu] 适用；符合〈动〉
السمّاعة			[ālsmmā‘ah] 耳机；听筒〈名〉
الدّرع			[ālddr‘] 盔甲；潜水服；装甲〈名〉
مسافر			[msāfr] 旅客；旅行者〈名〉
سوداني			[swdāny] 苏丹的；苏丹人〈形〉
الشموع			[ālshmw‘] 蜡烛；烛台〈名〉
الممثّل			[ālmmthl] 男演员；行动者；作用物〈名〉
يغني			[yughnī] 使富有；使富裕；充实〈动〉
المجلّة			[ālmjllah] 杂志；期刊〈名〉
تزوّج			[tazawwaja] 结婚；娶〈动〉
فْيَنّا			[fyannā] 维也纳〈名〉
شميت			[shumīt] 施密特〈名〉
بالصدفة			[bālṣdfah] 偶然地；意外地〈副〉
الحرائق			[ālḥrā’iq] 大火〈名〉
المقبرة			[ālmqbrah] 墓地；公墓〈名〉
إجتماعي			[’ijtmā‘y] 社交的；群居的〈形〉
الإيقاع			[āl’iyqā‘] 韵律；抑扬；调子〈名〉
الدوار			[āldwār] 眩晕；头晕〈名〉
متاجر			[mtājr] 商店〈名〉
الكراهية			[ālkrāhyah] 仇恨；憎恶；敌意〈名〉
الكمال			[ālkmāl] 完善；完美〈名〉
العدم			[āl‘dm] 无；微不足道；无价值〈名〉
يفسد			[yufsidu] 败坏；腐坏〈动〉
الوظائف			[ālwẓā’if] 功能；函数〈名〉
أبق			[’abq] 维持；保持〈动〉
القصوى			[ālqṣwā] 极度；最大限度〈名〉
وحشيّ			[waḥshī] 残忍的；野蛮的；不讲理的〈形〉
الأجوبة			[āl’ajwbah] 回复；回答；答复〈名〉
الدّوران			[ālddwrān] 旋转；循环〈名〉
الهيروين			[ālhyrwyn] 海洛因；二乙酰吗啡〈名〉
المنضدة			[ālmnḍdah] 桌子；餐桌；工作台〈名〉
طردي			[ṭaradī] 支持的；拥护的〈形〉
قصّ			[qaṣṣa] 剪；切；裁〈动〉
عاشر			[‘āshr] 第十的〈形〉
أنفي			[’anfy] 鼻的；鼻音的〈形〉
الأقراص			[āl’aqrāṣ] 小而圆的物块；大丸药〈名〉
الشّقراء			[ālshqrā’] 金发白肤的女子〈名〉
محبّ			[muḥibb] 爱好者；慈爱的〈名〉
رحيم			[raḥīm] 慈悲的；仁慈的〈形〉
لوجان			[lwjān] 洛根〈名〉
مستنقع			[mustanqa‘] 沼泽；水洼〈名〉
القبول			[ālqbwl] 接受；接纳〈名〉
التّغطية			[ālttghṭyah] 覆盖；覆盖率；新闻报道〈名〉
الورقيّة			[ālwrqyyah] 纸质的；纸制品〈名〉
الحرّ			[ālḥrr] 自由的；自由民；炎热的〈名〉
القلم			[ālqlm] 钢笔；笔；笔调〈名〉
اخلع			[ikhl‘] 脱下；脱掉〈动〉
بالعكس			[bāl‘ks] 相反；恰恰相反〈副〉
الشّاذّ			[ālshādhdh] 异常的；反常的；出格的〈形〉
أخلاقي			[’akhlāqy] 伦理的；道德的〈形〉
الأرز			[āl’arz] 大米；稻米；雪松〈名〉
بنجاح			[bnjāḥ] 成功地；顺利地〈副〉
الحوار			[ālḥwār] 对话；用对话表达〈名〉
المشترك			[ālmshtrk] 共同的；参加者；订户〈名〉
فيس			[fīs] 脸；面孔〈名〉
التطوّر			[āltṭwwr] 发展；进化；演变〈名〉
متنزّه			[mutanazzah] 公园；游乐地〈名〉
إشعاع			[’ish‘ā‘] 辐射；辐射率；光辉〈名〉
الموهبة			[ālmwhbah] 资质；才能；自然倾向〈名〉
الحوادث			[ālḥwādth] 意外事故；事故〈名〉
الإمرأة			[āl’imr’ah] 女人；妇女；女仆〈名〉
الآلات			[āl’ālāt] 乐器；工具；仪器〈名〉
التحسّن			[āltḥssn] 改善；好转；进步〈名〉
يجمع			[jama‘a] 收集；编辑；编制〈动〉
ضئيل			[ḍ’iyl] 微小的；少量的〈形〉
الثياب			[ālthyāb] 衣服；衣裳〈名〉
سرا			[srā] 秘密地；暗地里〈副〉
رمادي			[rmādy] 灰色的；灰色〈名〉
الأعشاب			[āl’a‘shāb] 草；草药；草本植物〈名〉
المضرب			[ālmḍrb] 球拍；搅拌器〈名〉
هاجم			[hājm] 攻击；袭击；抨击〈动〉
الزّقاق			[ālzzqāq] 小路；巷〈名〉
المذكّرة			[ālmdhkkrah] 备忘录；外交备忘录；交易备忘录〈名〉
مريب			[marīb] 可疑的〈形〉
الطيبة			[ālṭybah] 善良；美德〈名〉
الإجتماعية			[āl’ijtmā‘yah] 社会性；社交性〈名〉
الجنين			[āljnyn] 胚胎；晶胚〈名〉
العذراء			[āl‘dhrā’] 处女；室女座〈名〉
الملاكمة			[ālmlākmah] 拳击〈名〉
السجل			[ālsjl] 年代记；记录；编年史〈名〉
الذّاتيّ			[āldhdhātyy] 主观的；自我的〈形〉
أوهايو			[’awhāyw] 俄亥俄〈名〉
رودني			[rūdnī] 罗德尼〈名〉
التسكّع			[āltskk‘] 闲逛；游荡〈名〉
الإنتحار			[āl’intḥār] 自杀；自取灭亡〈名〉
إنطلق			[’inṭlq] 出发；动身；启动〈动〉
مؤمّن			[m’ummn] 被保险人〈名〉
الكلبة			[ālklbah] 母狗〈名〉
الموز			[ālmwz] 香蕉〈名〉
رسول			[rasūl] 报信者；使者；送信者〈名〉
التقاعد			[āltqā‘d] 退休；退役〈名〉
المزاد			[ālmzād] 拍卖〈名〉
قيّم			[qayyama] 评价；估价；鉴定〈动〉
الشهرة			[ālshhrah] 名声；名气〈名〉
الكيمياء			[ālkymyā’] 化学；化学过程〈名〉
العلبة			[āl‘lbah] 盒；箱；罐〈名〉
الصّوتيّة			[ālṣṣwtyyah] 声学；语音学〈名〉
وضّح			[waḍḍaḥa] 澄清；阐明；使明晰〈动〉
التذكر			[āltdhkr] 记起；回忆〈名〉
الرّنين			[ālrrnyn] 锣；大钟等的当当声〈名〉
الريف			[ālryf] 乡下地方；乡下居民〈名〉
البرامج			[ālbrāmj] 程序；节目；广播节目〈名〉
معدني			[ma‘danī] 金属的；矿物的〈形〉
تذوّق			[tadhawwaqa] 品尝；品味〈动〉
العقارات			[āl‘qārāt] 不动产；房地产；财产〈名〉
خليط			[khalīṭ] 混合物〈名〉
مالكولم			[mālkwlm] 马尔科姆〈名〉
المهام			[ālmhām] 任务；工作；苦差事〈名〉
الصّفراء			[ālṣṣfrā’] 胆汁；坏脾气；暴躁〈名〉
الدّببة			[ālddbbah] 空头；熊〈名〉
القمار			[ālqmār] 赌博〈名〉
الملوك			[ālmlwk] 国王；列王〈名〉
الدّهون			[ālddhwn] 油脂；脂肪〈名〉
عانى			[‘ānā] 受苦；受痛苦；患病〈动〉
عرب			[‘Arab] 阿拉伯人；阿拉伯〈名〉
المتوقّع			[ālmtwqq‘] 预期的事；所期待的〈名〉
ينتشر			[yantashiru] 蔓延；传播；扩散〈动〉
الزّبدة			[ālzzbdah] 黄油；奶油〈名〉
الحمّى			[ālḥmmā] 发烧；发热；热病〈名〉
يوميا			[ywmyā] 每日地；每天〈副〉
هود			[Hūd] 休德（先知名）〈名〉
القلادة			[ālqlādah] 项链〈名〉
هيوستن			[Hyūstūn] 休斯顿〈名〉
مدني			[madanī] 市民的；公民的；城市的〈形〉
الأبعاد			[āl’ab‘ād] 尺寸；维度；面积〈名〉
المحترم			[ālmḥtrm] 先生；绅士〈名〉
الإعتماد			[āl’i‘tmād] 依赖；依存；信赖〈名〉
الحركات			[ālḥrkāt] 动作；运动；移动〈名〉
الأخوّة			[āl’akhwwah] 弟兄之爱；兄弟的情谊；友爱〈名〉
مراسل			[mrāsl] 记者；通讯员〈名〉
شارون			[shārwn] 在河上渡亡往冥府去的神；摆渡的〈名〉
النّمو			[ālnmw] 增长；成长；生长〈名〉
النّبض			[ālnnbḍ] 心跳；中心〈名〉
السيناريو			[ālsynāryw] 剧本提纲；情节；剧本〈名〉
دمويّ			[damawiyy] 血的；血腥的；血性的〈形〉
الثرثرة			[ālthrthrah] 喋喋不休；饶舌；闲聊〈名〉
الأنابيب			[āl’anābyb] 管道；管子〈名〉
مَقْصُورَة			[maqṣuwrah] 包厢；小隔间〈名〉
ستيفي			[sutīfī] 史蒂维〈名〉
المعارك			[ālm‘ārk] 战役；战斗〈名〉
لَبَسَ			[labasa] 穿；戴；穿上〈动〉
بغيض			[baghīḍ] 讨厌的；令人憎恶的〈形〉
التّلال			[ālttlāl] 山丘；丘陵〈名〉
واقعي			[wāq‘y] 事实的；实际的；与事实有关的〈形〉
كينيث			[kīnīth] 肯尼思〈名〉
يلاحظ			[ylāḥẓ] 注意到；观察到〈动〉
الرسوم			[ālrswm] 图；图画；费用〈名〉
مرجّح			[murajjiḥ] 摇摆的；倾向于…的；天平〈名〉
موثوق			[muwaththaq] 可信的；可靠的〈形〉
الإبن			[āl’ibn] 儿子；男孩〈名〉
كينت			[kīnt] 肯特郡〈名〉
يتزوّج			[yatazawwaju] 结婚；娶；嫁〈动〉
البُعد			[ālbu‘d] 距离；维度；方面〈名〉
مراهق			[mrāhq] 青少年；十几岁的少年〈名〉
المجلات			[ālmjlāt] 杂志；期刊〈名〉
بارون			[bārwn] 男爵〈名〉
جانيس			[jānys] 贾尼斯〈名〉
العقول			[āl‘qwl] 理智；头脑〈名〉
شيبرد			[shībird] 谢泼德；雪柏街〈名〉
الخداع			[ālkhdā‘] 欺骗；欺瞒〈名〉
التّوازن			[ālttwāzn] 平衡；差额；相等〈名〉
بيرني			[bīrnī] 伯尼〈名〉
التّجميل			[ālttjmyl] 美化；装饰；变美〈名〉
الطلقات			[ālṭlqāt] 子弹；射击〈名〉
يتحسّن			[yataḥassanu] 改善；好转〈动〉
التّافه			[ālttāfh] 琐碎的；无谓的〈形〉
ساندرا			[sāndrā] 桑德拉〈名〉
الطّفولة			[ālṭṭfwlah] 童年；幼年时代〈名〉
إنزل			[’inzl] 下车；下来〈动〉
